SKILL_20150317_000131	스펙터여 엘리트 일반 공격.	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000132	스펙터여 엘리트 일반 공격2.	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000133	[치넨시] 물리, 타격, 땅속성, 1타 전방 돌려치기	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000134	[포포리온] 물리, 타격, 땅속성, 1타 전방 머리로 내려치기	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000135	[포포리온] 물리, 타격, 땅속성, 1타 전방 음파 날리기	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000136	[원거리 치넨시] 일반 공격, 전방 미사일	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000137	[원거리 치넨시] 스킬1, 전방 미사일, 넉백 유발	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000138	[츄파카브라] 물리, 타격, 땅속성, 1타 전방 머리 박치기	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000139	[츄파카브라] 물리, 타격, 땅속성, 1타 전방 점프하여 두다리로 내려치기	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000140	[츄파카브라] 츄파 일반 공격3	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000141	[츄파카브라] 츄파 일반 공격4	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000142	스펙터여 일반 공격.	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000143	우드스피릿 일반 공격.	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000144	우드스피릿 일반 공격2.	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000145	간수 일반 공격.	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000146	간수 일반 공격2.	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000147	대폭발	
SKILL_20150317_000148	대폭발(Defence)	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000149	일방향터렛 일반 공격.	
SKILL_20150317_000150	[리디메드] 물리, 타격, 독속성, 1회 공격	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000151	고블린 파이터 공격.	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000152	가시덤불 일반 공격.	
SKILL_20150317_000153	[전투병] 전투원 공격	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000154	[전투병] 전투원 공격2	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000155	좀비 궁수 스킬.	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000156	휠체어 좀비 일반 공격.	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000157	휠체어 좀비 스킬.	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000158	화염의 벽	
SKILL_20150317_000159	화염의 벽을 생성하여 닿는 적에게 피해를 입힙니다.	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000160	지뢰 폭발	
SKILL_20150317_000161	폭발 지뢰의 폭발.	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000162	맹독 폭발	
SKILL_20150317_000163	맹독 지뢰의 폭발.	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000164	크레모아 폭발	
SKILL_20150317_000165	크레모아 폭발.	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000166	점프공격	
SKILL_20150317_000167	생명의 흐름	
SKILL_20150317_000168	생명의 흐름 힐.	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000169	빙하 쐐기	
SKILL_20150317_000170	빙하 쐐기 2연타 이후.	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000171	씨앗 폭발	
SKILL_20150317_000172	씨앗 폭발.	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000173	살불 폭발	
SKILL_20150317_000174	살불 폭발.	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000175	눈보라	
SKILL_20150317_000176	유성 강타	
SKILL_20150317_000177	일반 공격	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000178	내려찍기	
SKILL_20150317_000179	수직으로 내려쳐서 전방의 적들에게 피해를 입히며 밀쳐냅니다.	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000180	미사일공격	
SKILL_20150317_000181	AOS터렛 공격	
SKILL_20150317_000182	[우드맨] 공격	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000183	샐러맨더 공격	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000184	[부베 광부] 물리, 베기, 땅속성, 1타 전방 곡괭이 휘두르기	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000185	홀 석상 공격	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000186	홀 석상 스킬	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000187	사제 공격 1	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000188	사제 스킬 1	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000189	[초록 어패리션] 매직, 매직, 뇌속성, 1회 공격	
SKILL_20150317_000190	석상 공격 1	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000191	[부베약탈자] 물리, 베기, 땅속성, 1타 전방 창으로 휘두르기	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000192	[부베약탈자] 물리, 찌르기 , 땅속성  아리에스 스킬	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000193	[사우르맨 창병] 일반 공격.	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000194	[사우르맨 창병] 일반 공격2.	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000195	[부베 궁수] 원거리, 찌르기, 땅속성, 1타 전방 화살공격	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000196	[포쿠부] 물리, 타격, 땅속성, 1타 전방 밑에서 위로 뿔로 올려치기	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000197	[누덕고치] 매직, 마법, 독속성, 1타 전방 독 뿌리기 공격	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000198	[누덕고치] 원거리, 매직 , 독속성, 1타 전방 원거리 독 포스 공격	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000199	[사우르맨 도끼병] 일반 공격.	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000200	[사우르맨 도끼병] 일반 공격2.	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000201	힐	
SKILL_20150317_000202	몬스터 힐	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000203	부베 광부 공격	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000204	[난폭해진 포쿠부] 일반 공격.	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000205	경비병 일반 공격.	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000206	경비병 일반 공격2.	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000207	경비병 일반 공격3.	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000208	[양초거미] 물리, 타격, 암속성, 1타 전방 다리 하나로 공격	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000209	[양초거미] 물리, 타격, 암속성, 1타 전방 몸톰 박치기	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000210	[양초거미] 물리, 타격, 암속성, 1타 전방 점프하여 두다리로 내려치기	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000211	[날개 개구리] 물리, 타격, 독속성, 1회 공격	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000212	[날개 개구리] 물리, 타격, 독속성, 2회 독뿌리기 공격	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000213	[날개 개구리] 물리, 타격, 암속성, 1회 박치기 넉백 공격	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000214	[검은 잎방개] 물리, 타격, 암속성, 1타 전방 몸통박치기	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000215	[검은 잎방개] 물리, 타격, 암속성, 1타 달라붙어서 물어뜯기	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000216	[검은 잎방개] 물리, 타격, 암속성, 1타 전방 점프 공격	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000217	[묘지골렘] 물리, 타격, 땅속성 1회 공격	
SKILL_20150317_000218	[드레이크] 물리, 베기, 화속성, 1회 공격	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000219	[드레이크] 매직, 매직, 화속성, 1회 화염 뿜어내기 공격	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000220	[빅 코카트리스] 물리, 찌르기, 화속성, 2회 공격	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000221	[빅 코카트리스] 매직, 찌르기, 화속성, 1회 날아가며 박치기 공격	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000222	[빅 코카트리스]	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000223	[판토 주술사] 물리 일반 타격	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000224	[판토 주술사] 매직 뇌속성 타격	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000225	[판토 주술사] 매직 뇌속성 매직	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000226	[판토 마법사] 물리 일반 타격	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000227	[판토 마법사] 매직 뇌속성 타격	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000228	[판토 마법사] 매직 뇌속성 매직	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000229	[모야] 물리, 타격, 뇌속성 1회 공격	
SKILL_20150317_000230	[모야부] 물리, 타격, 뇌속성 1회 공격	
SKILL_20150317_000231	[바본] 물리, 타격, 땅속성 1회 공격	
SKILL_20150317_000232	[타누] 물리 독속성 베기	
SKILL_20150317_000233	[지그너츠] 물리 독속성 타격	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000234	[지그너츠] 물리 일반 베기	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000235	[모글란] 물리, 찌르기, 뇌속성 1회 공격	
SKILL_20150317_000236	[모글란] 물리, 찌르기, 뇌속성 회전 2회 공격	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000237	[덴덴] 물리, 떄리기, 암속성 1회 공격	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000238	[덴덴] 원거리, 매직, 암속성 1회 포격	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000239	[도요르] 물리, 타격, 독속성 1회 공격	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000240	[도요르] 매직 리플렉트쉴드 매직	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000241	[티피오] 물리 일반 타격	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000242	[티피오] 매직 독속성 매직	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000243	[론도] 물리, 찌르기, 땅속성 1회 공격	
SKILL_20150317_000244	[긴팔 나무] 물리, 타격, 땅속성, 1회 공격	
SKILL_20150317_000245	[테라임프] 물리, 타격, 암속성 1회 공격	
SKILL_20150317_000246	[베누켈로스] 물리, 타격, 땅속성, 1회 공격	
SKILL_20150317_000247	[베누켈로스] 물리, 타격, 땅속성, 3회 공격	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000248	[묘지 골렘] 물리, 타격, 무속성, 1회 공격	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000249	[묘지 골렘] 물리, 타격, 무속성, 1회 내려치기 공격	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000250	[묘지 골렘] 물리, 타격, 무속성, 몬스터 주위로 공격	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000251	[휠렌] 물리, 찌르기, 뇌속성 1회 찌르기 공격	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000252	[휠렌] 물리, 찌르기, 뇌속성 회전하면서 2회 공격	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000253	[휠렌] 물리, 찌르기, 뇌속성 1회 강한 찌르기 공격	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000254	[락터] 물리, 타격, 무속성, 1타 전방 몸통 박치기	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000255	[카로] 물리, 베기, 독속성, 2회 공격	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000256	[부베 투사] 1회 , 물리, 타격, 땅속성	
SKILL_20150317_000257	[붉은 케파] 1회 물리,떄리기, 화속성	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000258	[티니] 물리, 베기, 뇌속성, 2회 공격	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000259	[트리암불로] 물리, 타격, 땅속성, 1회 공격	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000260	[스피온] 물리, 타격, 독속성, 2회 공격	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000261	[박쥐] 물리, 타격, 암속성, 1타 전방 양쪽 날개로 동시에 타격	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000262	[쉬레디드] 매직, 매직, 암속성, 1타 전방 암속성 포스 날리기	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000263	[에큐바이트] 물리, 타격, 수속성, 1타 전방 머리로 내려치기	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000264	[샤드스태튜] 물리, 찌르기, 뇌속성, 1회 날개치기	SKILL_20150317_000020	베이직 일반 공격	
SKILL_20150317_000265	[사이어] 물리, 타격, 뇌속성, 1회 공격	SKILL_20150317_000020	베이직 일반 공격	
