QUEST_LV_0500_20190513_000011	束縛の結界にかかりはしましたが…それでもイローナが無事で何よりです。{nl}啓示者様、結界を解除する方法が無いか、調べていただけませんか？	속박의 결계에 걸리긴 했지만.. 그래도 일로나가 무사해서 다행이에요.{nl}계시자님. 결계를 해제할만한 방법이 있을지 찾아봐 주세요.	큐폴 율리아
QUEST_LV_0500_20190513_000012	さあ、イローナと一緒にメデイナ様を探しに行ってください。	어서 일로나와 함께 메데이나님을 찾으러 가 봐요.	큐폴 율리아
QUEST_LV_0500_20190513_000013	メデイナ様の痕跡はこの先で途絶えているので、{nl}この中庭を確認してみてはいかがでしょうか？	메데이나님의 흔적이 이 앞에서 끊겼으니 이 안뜰 안쪽을 확인해보는 게 어떨까요?	큐폴 율리아
QUEST_LV_0500_20190513_000014	メデイナ様がご無事で何よりです！{nl}それよりも、メデイナ様にかけられた魔界移動の魔法陣を破棄しないと…	메데이나님이 무사하셔서 다행이에요!{nl}그보다 메데이나님에게 펼쳐진 마계 이동 마법진을 파훼해야 할텐데..	큐폴 율리아
QUEST_LV_0500_20190513_000015	啓示者様！メデイナ様にかけられた魔界移動の魔法陣を消してください。{nl}カルタスがいない今がチャンスです。	계시자님! 메데이나님에게 펼쳐진 마계 이동 마법진을 없애주세요.{nl}카르타스가 없는 지금이 기회에요.	큐폴 일로나
QUEST_LV_0500_20190513_000016	啓示者様のおかげでメデイナ様が結界から解き放たれました。{nl}すぐにここから離れないと…	계시자님 덕분에 메데이나님이 결계를 풀어낼 수 있었네요.{nl}어서 이곳을 벗어나야 할 텐데..	큐폴 일로나
QUEST_LV_0500_20190513_000017	補助魔法陣に魔力を過剰に注入したのが効きましたね。	보조 마법진에 마력을 과부하 되게 주입하는 게 효과가 있었네요.	큐폴 율리아
QUEST_LV_0500_20190513_000018	ああ…私たちのせいでメデイナ様が…	아.. 저희 때문에 메데이나님이..	큐폴 율리아
QUEST_LV_0500_20190513_000019	メデイナ様…	메데이나님..	큐폴 일로나
QUEST_LV_0500_20190513_000020	私が遅すぎたのですね…	제가 너무 늦었어요..	큐폴 아스트라
QUEST_LV_0500_20190513_000021	メデイナ様はカルタスに捕らわれてしまいましたが…{nl}私たちは啓示者様がメデイナ様をお探しするのを積極的に手伝ってくださったことを忘れません。{nl}	비록 메데이나님이 카르타스에게 붙잡혀 가셨지만..{nl}저희는 계시자님께서 메데이나님을 찾는 일에 적극적으로 도와주신 것을 기억하고 있어요.{nl}	큐폴 아스트라
QUEST_LV_0500_20200128_000022	あなたがギルティネに立ち向かう準備ができたら、その時にまた私の元へ来てください。{nl}	당신이 길티네에게 맞설 준비가 된다면 그때 저를 다시 찾아오십시오.{nl}	여신 라이마
QUEST_LV_0500_20200128_000023	魔神ラガナと魔王ヴァイガにここで会うことになるとは、まったく予想できませんでした。	마신 라가나와 마왕 바이가를 여기서 마주칠 거라고는 전혀 예상하지 못했습니다.	여신 아우스테야
QUEST_LV_0500_20200128_000024	ヴァイガと話す時は気をつけた方がいいと思います。	바이가와 이야기할 때는 조심하시는 게 좋겠어요.	여신 아우스테야
QUEST_LV_0500_20200128_000025	まずは啓示者様がヴァイガを相手している間、私一人でもここで神樹の根を探してみます。	일단은 계시자님이 바이가를 상대하는 동안 저 혼자서라도 이곳에서 신수의 뿌리를 찾아볼게요.	여신 아우스테야
QUEST_LV_0500_20200128_000026	そしてヴァイガに気をつけてください。{nl}彼を完全に信じてはいけません。	그리고 바이가를 조심하세요.{nl}그를 온전히 믿어서는 안 됩니다.	여신 아우스테야
QUEST_LV_0500_20200128_000027	ご無事でしたか。{nl}この地域をすべて確認してみましたが…神樹の根は見つかりませんでした。	무사하셨군요.{nl}이 지역을 모두 확인해 봤지만.. 신수의 뿌리는 찾을 수 없었어요.	여신 아우스테야
QUEST_LV_0500_20200128_000028	メデイナ様の状態が非常に危険です。{nl}これまでカルタスからどれほどおぞましい苦痛を受けたのか、想像さえできません。	메데이나님의 상태가 많이 위독해요.{nl}그동안 카르타스에게 얼마나 끔찍한 고통을 받았는지 감히 상상도 할 수 없을 것 같아요.	큐폴
QUEST_LV_0500_20200128_000029	カルタスを許すことは絶対にできません…{nl}彼は必ず悲惨な最期を迎えることになるでしょう。	카르타스를 절대 용서할 수 없어요..{nl}그는 반드시 비참한 최후를 맞이하게 될 겁니다.	큐폴
QUEST_LV_0500_20200128_000030	ヌカウォリアー、ヌオアサシンを退治	누카 전사, 누오 암살자 처치	
QUEST_LV_0500_20200128_000031	クラペダ依頼所の受付係ラムダの依頼で、{nl}トビルトゥマスの要塞でヌカウォリアー、ヌオアサシンを退治してください。	클라페다 의뢰소의 접수원 람다의 의뢰로{nl}트비르투마스 요새에서 누카 전사, 누오 암살자 처치를 수행해야 합니다.	
QUEST_LV_0500_20200128_000032	アクラスペタルウォリアーを退治	아클라스 페탈 전사 처치	
QUEST_LV_0500_20200128_000033	クラペダ依頼所の受付係ラムダの依頼で、{nl}トビルトゥマスの要塞でアクラスペタルウォリアーを退治してください。	클라페다 의뢰소의 접수원 람다의 의뢰로{nl}트비르투마스 요새에서 아클라스 페탈 전사 처치를 수행해야 합니다.	
QUEST_LV_0500_20200128_000034	リビングアーマーを退治	리빙 아머 처치	
QUEST_LV_0500_20200128_000035	クラペダ依頼所の受付係ラムダの依頼で、{nl}トビルトゥマスの要塞でリビングアーマーを退治してください。	클라페다 의뢰소의 접수원 람다의 의뢰로{nl}트비르투마스 요새에서 리빙 아머 처치를 수행해야 합니다.	
QUEST_LV_0500_20200128_000036	イルガランカを退治	일가란카 처치	
QUEST_LV_0500_20200128_000037	クラペダ依頼所の受付係ラムダの依頼で、{nl}トビルトゥマスの要塞でイルガランカを退治してください。	클라페다 의뢰소의 접수원 람다의 의뢰로{nl}트비르투마스 요새에서 일가란카 처치를 수행해야 합니다.	
QUEST_LV_0500_20200128_000038	ブロガーズゴブリンライダー、ネッコを退治	블로거즈 고블린 라이더, 넥코 처치	
QUEST_LV_0500_20200128_000039	クラペダ依頼所の受付係ラムダの依頼で、{nl}スカルダ外郭でブロガーズゴブリンライダー、ネッコを退治してください。	클라페다 의뢰소의 접수원 람다의 의뢰로{nl}스칼다 외곽에서 블로거즈 고블린 라이더, 넥코 처치를 수행해야 합니다.	
QUEST_LV_0500_20200128_000040	グレーウルフを退治	그레이 울프 처치	
QUEST_LV_0500_20200128_000041	クラペダ依頼所の受付係ラムダの依頼で、{nl}スカルダ外郭でグレーウルフを退治してください。	클라페다 의뢰소의 접수원 람다의 의뢰로{nl}스칼다 외곽에서 그레이 울프 처치를 수행해야 합니다.	
QUEST_LV_0500_20200128_000042	ブロガーズゴブリンアーチャーを退治	블로거즈 고블린 궁수 처치	
QUEST_LV_0500_20200128_000043	クラペダ依頼所の受付係ラムダの依頼で、{nl}スカルダ外郭でブロガーズゴブリンアーチャーを退治してください。	클라페다 의뢰소의 접수원 람다의 의뢰로{nl}스칼다 외곽에서 블로거즈 고블린 궁수 처치를 수행해야 합니다.	
QUEST_LV_0500_20200128_000044	グレーウルフチーフを退治	그레이 울프 치프 처치	
QUEST_LV_0500_20200128_000045	クラペダ依頼所の受付係ラムダの依頼で、{nl}スカルダ外郭でグレーウルフチーフを退治してください。	클라페다 의뢰소의 접수원 람다의 의뢰로{nl}스칼다 외곽에서 그레이 울프 치프 처치를 수행해야 합니다.	
QUEST_LV_0500_20200128_000046	ダブルアックスオークを退治	오크 살수병 처치	
QUEST_LV_0500_20200128_000047	クラペダ依頼所の受付係ラムダの依頼で、{nl}リンクスマスの廃墟でダブルアックスオークを退治してください。	클라페다 의뢰소의 접수원 람다의 의뢰로{nl}링크스마스 폐허에서 오크 살수병 처치를 수행해야 합니다.	
QUEST_LV_0500_20200128_000048	オークシャーマンを退治	오크 주술사 처치	
QUEST_LV_0500_20200128_000049	クラペダ依頼所の受付係ラムダの依頼で、{nl}リンクスマスの廃墟でオークシャーマンを退治してください。	클라페다 의뢰소의 접수원 람다의 의뢰로{nl}링크스마스 폐허에서 오크 주술사 처치를 수행해야 합니다.	
QUEST_LV_0500_20200128_000050	オーク盾兵を退治	오크 방패병 처치	
QUEST_LV_0500_20200128_000051	クラペダ依頼所の受付係ラムダの依頼で、{nl}リンクスマスの廃墟でオーク盾兵を退治してください。	클라페다 의뢰소의 접수원 람다의 의뢰로{nl}링크스마스 폐허에서 오크 방패병 처치를 수행해야 합니다.	
QUEST_LV_0500_20200128_000052	オークリーダーを退治	오크 리더 처치	
QUEST_LV_0500_20200128_000053	クラペダ依頼所の受付係ラムダの依頼で、{nl}リンクスマスの廃墟でオークリーダーを退治してください。	클라페다 의뢰소의 접수원 람다의 의뢰로{nl}링크스마스 폐허에서 오크 리더 처치를 수행해야 합니다.	
QUEST_LV_0500_20200128_000054	リンクスマスの廃墟のモンスター退治	링크스마스 폐허의 몬스터 처치	
QUEST_LV_0500_20200128_000055	クラペダ依頼所の受付係ラムダの依頼で、{nl}リンクスマスの廃墟で十分な数のモンスター退治を遂行してください。	클라페다 의뢰소의 접수원 람다의 의뢰로{nl}링크스마스 폐허에서 충분한 수의 몬스터 처치를 수행해야 합니다.	
QUEST_LV_0500_20200128_000056	オークキャノン兵を退治	오크 캐논병 처치	
QUEST_LV_0500_20200128_000057	クラペダ依頼所の受付係ラムダの依頼で、{nl}終焉の道でオークキャノン兵を退治してください。	클라페다 의뢰소의 접수원 람다의 의뢰로{nl}종언의 길에서 오크 캐논병 처치를 수행해야 합니다.	
QUEST_LV_0500_20200128_000058	オーク旗兵を退治	오크 깃발병 처치	
QUEST_LV_0500_20200128_000059	クラペダ依頼所の受付係ラムダの依頼で、{nl}終焉の道でオーク旗兵を退治してください。	클라페다 의뢰소의 접수원 람다의 의뢰로{nl}종언의 길에서 오크 깃발병 처치를 수행해야 합니다.	
QUEST_LV_0500_20200128_000060	オーク隊長を退治	오크 대장 처치	
QUEST_LV_0500_20200128_000061	クラペダ依頼所の受付係ラムダの依頼で、{nl}終焉の道でオーク隊長を退治してください。	클라페다 의뢰소의 접수원 람다의 의뢰로{nl}종언의 길에서 오크 대장 처치를 수행해야 합니다.	
QUEST_LV_0500_20200128_000062	終焉の道のモンスターを退治	종언의 길의 몬스터 처치	
QUEST_LV_0500_20200128_000063	クラペダ依頼所の受付係ラムダの依頼で、{nl}終焉の道で十分な数のモンスター退治を遂行してください。	클라페다 의뢰소의 접수원 람다의 의뢰로{nl}종언의 길에서 충분한 수의 몬스터 처치를 수행해야 합니다.	
QUEST_LV_0500_20200128_000064	クラペダ依頼所の受付係ラムダの依頼で、トビルトゥマスの要塞でヌカウォリアー、ヌオアサシンを退治してください。	클라페다 의뢰소의 접수원 람다의 의뢰로 트비르투마스 요새에서 누카 전사, 누오 암살자 처치를 수행해야 합니다.	
QUEST_LV_0500_20200128_000065	クラペダ依頼所の受付係ラムダの依頼で、トビルトゥマスの要塞でアクラスペタルウォリアーを退治してください。	클라페다 의뢰소의 접수원 람다의 의뢰로 트비르투마스 요새에서 아클라스 페탈 전사 처치를 수행해야 합니다.	
QUEST_LV_0500_20200128_000066	クラペダ依頼所の受付係ラムダの依頼で、トビルトゥマスの要塞でリビングアーマーを退治してください。	클라페다 의뢰소의 접수원 람다의 의뢰로 트비르투마스 요새에서 리빙 아머 처치를 수행해야 합니다.	
QUEST_LV_0500_20200128_000067	クラペダ依頼所の受付係ラムダの依頼で、トビルトゥマスの要塞でイルガランカを退治してください。	클라페다 의뢰소의 접수원 람다의 의뢰로 트비르투마스 요새에서 일가란카 처치를 수행해야 합니다.	
QUEST_LV_0500_20200128_000068	クラペダ依頼所の受付係ラムダの依頼で、スカルダ外郭でブロガーズゴブリンライダー、ネッコを退治してください。	클라페다 의뢰소의 접수원 람다의 의뢰로 스칼다 외곽에서 블로거즈 고블린 라이더, 넥코 처치를 수행해야 합니다.	
QUEST_LV_0500_20200128_000069	クラペダ依頼所の受付係ラムダの依頼で、スカルダ外郭でグレーウルフを退治してください。	클라페다 의뢰소의 접수원 람다의 의뢰로 스칼다 외곽에서 그레이 울프 처치를 수행해야 합니다.	
QUEST_LV_0500_20200128_000070	クラペダ依頼所の受付係ラムダの依頼で、スカルダ外郭でブロガーズゴブリンアーチャーを退治してください。	클라페다 의뢰소의 접수원 람다의 의뢰로 스칼다 외곽에서 블로거즈 고블린 궁수 처치를 수행해야 합니다.	
QUEST_LV_0500_20200128_000071	クラペダ依頼所の受付係ラムダの依頼で、スカルダ外郭でグレーウルフチーフを退治してください。	클라페다 의뢰소의 접수원 람다의 의뢰로 스칼다 외곽에서 그레이 울프 치프 처치를 수행해야 합니다.	
QUEST_LV_0500_20200128_000072	クラペダ依頼所の受付係ラムダの依頼で、リンクスマスの廃墟でダブルアックスオークを退治してください。	클라페다 의뢰소의 접수원 람다의 의뢰로 링크스마스 폐허에서 오크 살수병 처치를 수행해야 합니다.	
QUEST_LV_0500_20200128_000073	クラペダ依頼所の受付係ラムダの依頼で、リンクスマスの廃墟でオークシャーマンを退治してください。	클라페다 의뢰소의 접수원 람다의 의뢰로 링크스마스 폐허에서 오크 주술사 처치를 수행해야 합니다.	
QUEST_LV_0500_20200128_000074	クラペダ依頼所の受付係ラムダの依頼で、リンクスマスの廃墟でオーク盾兵を退治してください。	클라페다 의뢰소의 접수원 람다의 의뢰로 링크스마스 폐허에서 오크 방패병 처치를 수행해야 합니다.	
QUEST_LV_0500_20200128_000075	クラペダ依頼所の受付係ラムダの依頼で、リンクスマスの廃墟でオークリーダーを退治してください。	클라페다 의뢰소의 접수원 람다의 의뢰로 링크스마스 폐허에서 오크 리더 처치를 수행해야 합니다.	
QUEST_LV_0500_20200128_000076	クラペダ依頼所の受付係ラムダの依頼で、リンクスマスの廃墟で十分な数のモンスター退治を遂行してください。	클라페다 의뢰소의 접수원 람다의 의뢰로 링크스마스 폐허에서 충분한 수의 몬스터 처치를 수행해야 합니다.	
QUEST_LV_0500_20200128_000077	クラペダ依頼所の受付係ラムダの依頼で、終焉の道でオークキャノン兵を退治してください。	클라페다 의뢰소의 접수원 람다의 의뢰로 종언의 길에서 오크 캐논병 처치를 수행해야 합니다.	
QUEST_LV_0500_20200128_000078	クラペダ依頼所の受付係ラムダの依頼で、終焉の道でオーク旗兵を退治してください。	클라페다 의뢰소의 접수원 람다의 의뢰로 종언의 길에서 오크 깃발병 처치를 수행해야 합니다.	
QUEST_LV_0500_20200128_000079	クラペダ依頼所の受付係ラムダの依頼で、終焉の道でオーク隊長を退治してください。	클라페다 의뢰소의 접수원 람다의 의뢰로 종언의 길에서 오크 대장 처치를 수행해야 합니다.	
QUEST_LV_0500_20200128_000080	クラペダ依頼所の受付係ラムダの依頼で、終焉の道で十分な数のモンスター退治を遂行してください。	클라페다 의뢰소의 접수원 람다의 의뢰로 종언의 길에서 충분한 수의 몬스터 처치를 수행해야 합니다.	
QUEST_LV_0500_20200324_000081	お待ちください、もしやあなたは啓示者でしょうか？	잠시만요, 혹시 계시자인가요?	세이지 파견원
QUEST_LV_0500_20200324_000082	大変です。{nl}神樹の日以降、しばしば次元が崩壊する現象が現れています。{nl}	큰일입니다.{nl}신수의 날 이후로 종종 차원이 붕괴하는 현상이 나타나고 있어요.{nl}	세이지 파견원
QUEST_LV_0500_20200324_000083	それに加えて周りのモンスターたちも崩壊を加速させています。{nl}何とかしないと次元の崩壊が大陸全域に広がるでしょう。私一人では手に負えない事態だったので啓示者たちに助けを求めていました。{nl}どうか手を貸しては貰えないでしょうか。	더군다나 근처의 몬스터들이 붕괴를 가속하고 있죠.{nl}막지 않으면 차원 붕괴가 대륙 전역으로 번질 거예요.{nl}저 혼자서는 벅찬일이라 계시자들에게 도움을 구하고 있습니다.{nl}이렇게 부탁드립니다.	세이지 파견원
QUEST_LV_0500_20200324_000084	次元の崩壊に巻き込まれて命を失わないよう気をつけてください。{nl}万全の準備が揃わないと近づかない方が身のためです。	차원 붕괴에 휘말려 아까운 목숨을 잃지 않도록 주의하세요.{nl}준비가 충분하지 않으면 가까이 가지 않는 게 좋습니다.	세이지 파견원
QUEST_LV_0500_20200324_000085	次元の崩壊を防ぐ	차원 붕괴 저지	
QUEST_LV_0500_20200324_000086	自分のことだと言う	계시자가 맞다고 한다.	
QUEST_LV_0500_20200324_000087	自分ではないと言う	계시자가 아니라고 한다.	
QUEST_LV_0500_20200324_000088	セージ派遣員と会話する	세이지 파견원과 대화하기.	
QUEST_LV_0500_20200324_000089	廃都からセージ派遣員が啓示者たちへ何かを支給しています。シージ派遣員と話して下さい。	폐도에 위치한 세이지 파견원이 계시자들에게 무언가를 지급하고 있습니다. 세이지 파견원과 대화하세요.	
QUEST_LV_0500_20200723_000090	私達は、此処で近頃発生している寒波現象についての調査を行っています。{nl}	저희는 여기서 최근에 일어난 한파 현상에 대해 조사하고 있습니다.{nl}	크루세이더 마스터
QUEST_LV_0500_20200723_000091	三度に渡る調査の結果、この崖の下にいる魔族が寒波の原因だと判明しました。{nl}	세 차례에 걸친 조사로 이 절벽 아래에 있는 마족이 한파의 원인이라는 건 알아냈습니다.{nl}	크루세이더 마스터
QUEST_LV_0500_20200723_000092	魔族の名は――――{nl}	마족의 이름은..{nl}	크루세이더 마스터
QUEST_LV_0500_20200723_000093	『グレイシア』{nl}	글레이시어.{nl}	크루세이더 마스터
QUEST_LV_0500_20200723_000094	グレイシアという魔族です。{nl}そして特殊な装置の上に浮かんでいる黒い水晶も発見されています。{nl}正体は明らかになっていませんが、強い魔力を内に秘めていました。{nl}	글레이시어라고 하는 마족입니다.{nl}그리고 특별한 장치 위에 떠 있는 검은 수정도 발견했습니다.{nl}정체가 확실하지는 않지만, 강한 마력을 응축하고 있었습니다.{nl}	크루세이더 마스터
QUEST_LV_0500_20200723_000095	幾度かグレイシア討伐を試みましたが、寒波と魔族の攻勢を突破することは敵いませんでした。{nl}	몇 차례 글레이시어 토벌을 시도했지만, 한파와 마족의 공세를 뚫는 데 실패했습니다.{nl}	크루세이더 마스터
QUEST_LV_0500_20200723_000096	啓示者様方の活躍は耳にしております。{nl}グレイシア討伐にどうかご協力ください。	계시자들의 활약상은 들었습니다.{nl}글레이시어  처치를 도와주십시오.	크루세이더 마스터
QUEST_LV_0500_20200723_000097	では、崖の下へ降りる支度が済みましたら、ここで落ち合いましょう。	그럼, 절벽 아래로 내려갈 준비를 마친 후 다시 뵙겠습니다.	크루세이더 마스터
QUEST_LV_0500_20200723_000098	崖の下に降りるとなると、増援を要請することは難しくなるでしょう。{nl}グレイシアが起こしている寒波を何事もなく突破する事だって容易ではないでしょう。	절벽 아래로 내려간다면, 추가 지원을 요청하기는 힘들 겁니다.{nl}글레이시어가 일으키고 있는 한파를 버젓이 뚫고 가기도 쉽지 않을 겁니다.{nl}	크루세이더 마스터
QUEST_LV_0500_20200723_000099	私達はここで啓示者様が鉄格子に乗って崖の下へ無事降りれるよう、サポートします。{nl}	저희는 여기서 계시자님이 철창을 타고 절벽 아래로 무사히 내려갈 수 있도록 돕겠습니다.{nl}	크루세이더 마스터
QUEST_LV_0500_20200723_000100	……グレイシアを、よろしく頼みます。	글레이시어를 잘 부탁합니다.	크루세이더 마스터
QUEST_LV_0500_20200723_000101	啓示者様。{nl}少しお時間をいただけないでしょうか？{nl}	계시자님.{nl}잠시 시간 좀 내주시겠습니까?{nl}	크루세이더 파견원
QUEST_LV_0500_20200723_000102	以前、崖の下を調査中いくつか発見したものがあるのです。{nl}その内の一つが、この赤い液体……{nl}あの寒さの中、凍らずに薄氷だけ浮いていたのです。{nl}	지난 번, 절벽 아래를 조사하는 중에 몇 가지를 발견한 게 있습니다.{nl}그중 이 붉은 액체..{nl}그 추위 속에서 얼지 않고 살얼음만 띄고 있더군요.{nl}	크루세이더 파견원
QUEST_LV_0500_20200723_000103	どうも尋常ではない気がして、採取しました。{nl}もし分析を任せられるような方に心当たりありましたら、啓示者様にお預けします。	아무래도 심상치 않아 채취했습니다.{nl}혹시 분석을 맡길 만한 사람이 있다면 계시자님께 맡기겠습니다.	크루세이더 파견원
QUEST_LV_0500_20200723_000104	ありがとうございます。{nl}分析が完了しましたら、また私のところへ訪ねてきてください。	감사합니다.{nl}분석이 완료되면 다시 저를 찾아와 주세요.	크루세이더 파견원
QUEST_LV_0500_20200723_000105	なるほど……。この溶液を分析してほしい、ということですね？{nl}難しい事ではありませんが、……何やら不吉な予感がしますね。	용액을 분석해 달라는 말씀이신가요?{nl}어려운 일은 아니지만, 불길한 짐작이 드는군요.{nl}	플레이그 닥터 마스터
QUEST_LV_0500_20200723_000106	確実に分析するためには植物が必要です。{nl}この近辺のどんな植物でも構いませんので、一つだけ採取してきていただけますか？{nl}そういえば丁度ここからあまり離れていない場所に生えている植物を見かけたので、それを採取した方が良さそうですね。	확실히 하기 위해서는 식물이 필요합니다.{nl}근처에서 어떤 것이든 상관없으니 하나만 구해주시겠습니까?{nl}그러고 보니 마침, 여기서 멀지 않은 쪽에 길게 자란 식물이 있으니 그게 좋겠네요.	플레이그 닥터 마스터
QUEST_LV_0500_20200723_000107	分析が完了しましたら、また私のところへ訪ねてきてください。	분석이 완료되면 다시 저를 찾아와 주세요.	크루세이더 파견원
QUEST_LV_0500_20200723_000108	これは………{nl}	이건..{nl}	플레이그 닥터 마스터
QUEST_LV_0500_20200723_000109	どうやら、クルビナのようですね……。{nl}噂で聞いたことがあります。{nl}液体とはいえ……実際に見るのは初めてです。{nl}	아무래도 크루비나인 것 같군요.{nl}소문으로 들은 적이 있습니다.{nl}액체의 형태이지만.. 실제로 보는 건 처음이군요.{nl}	플레이그 닥터 마스터
QUEST_LV_0500_20200723_000110	ですが、コレには血がより濃く混ざっていますね。{nl}これは推測に過ぎませんが……誰かの体内に取り込まれていたものが血と共に吐き出されたのではないかと。{nl}	다만, 여기에는 피가 더 많이 섞여 있습니다.{nl}아무래도.. 누군가의 몸에 있다가 피와 함께 토해낸 거로 생각합니다.{nl}	플레이그 닥터 마스터
QUEST_LV_0500_20200723_000111	そしてその『誰か』とは、おそらく……仰っていたグレイシアという魔族であるかもしれません。{nl}	이를테면.. 말씀하신 글레이시어라는 마족이겠네요.{nl}	플레이그 닥터 마스터
QUEST_LV_0500_20200723_000112	よくない兆候ですね……。	안 좋은 징조입니다.	플레이그 닥터 마스터
QUEST_LV_0500_20200723_000113	今回の件につきましては、責任を持って調査していただきますよう、お願いします。{nl}こういった物は、平凡な魔族だけが欲しがる代物ではないでしょうから。	이번 일에 대해서 책임을 갖고 조사해주시기를 부탁드립니다.{nl}이런 물건이라면 평범한 마족 정도만 탐낼 물건이 아닐 겁니다.	플레이그 닥터 마스터
QUEST_LV_0500_20200723_000114	戻られましたか。{nl}	오셨습니까?{nl}	크루세이더 파견원
QUEST_LV_0500_20200723_000115	なるほど……分かりました。{nl}この溶液の処理と調査は我々が引き受けます。{nl}ご助力いただき本当に感謝いたします。	알겠습니다.{nl}이 용액에 대한 처리와 조사는 저희가 맡겠습니다.{nl}도와주셔서 정말 감사합니다.	크루세이더 파견원
QUEST_LV_0500_20200723_000116	啓示者様。{nl}ストーガス高原の野営地に駐屯している兵士の中に、謎の女性を目撃したと話している者がいるとの報告を受けました。	계시자님.{nl}스토가스 고원의 야영지에 주둔한 병사 중에서 의문의 여인에 대한 목격담을 이야기했다는 소식을 들었습니다.	크루세이더 파견원
QUEST_LV_0500_20200723_000117	私は現在の持ち場を離れるなとの命令を受けました。{nl}どうやら、クルセイダーマスター様へ報告していない調査であるせいか、私が動くのは難しいと思います。{nl}私の代わりに野営地の兵士達に会っていただけませんか？	저는 현 위치를 유지하라는 명령을 받았습니다.{nl}아무래도 마스터님에게는 보고하지 않은 조사라 제가 움직이기는 힘들 것 같습니다.{nl}저를 대신해 야영지의 병사들을 만나봐 주실 수 있으실까요?	크루세이더 파견원
QUEST_LV_0500_20200723_000118	助けていただき本当にありがとうございました。{nl}野営地にいらっしゃる分隊長アデスという方を訪ねれば、多少手間が省けるでしょう。	도와주셔서 정말 감사합니다.{nl}야영지에 있는 스토가스 분대장 아데스라는 사람을 찾아보시면 수고를 줄이실 수 있으실 겁니다.	크루세이더 파견원
QUEST_LV_0500_20200723_000119	謎の女性を目撃した話を聞きにきた…？ああ、その話ですか。	의문의 여인에 대한 목격담을 듣고 오셨다고요?	스토가스 분대장 아데스
