QUEST_JOBSTEP_20150317_000011	ทำได้ดีมาก คุณได้ผ่านการทดสอบแรกของการเป็น Highlander แล้ว{nl}จงพยายามและทุ่มเทแบบนี้ให้ได้ตลอดไปนะ	결과가 좋군. 그대의 하이랜더 입문을 허락하겠다.{nl}앞으로도 열심히 정진하도록.				하이랜더 마스터
QUEST_JOBSTEP_20150317_000012	Pyromancer Master	파이로맨서 마스터				
QUEST_JOBSTEP_20150317_000013	ฉันได้ยินว่าคุณต้องการจะเรียนรู้เวทมนตร์จากฉัน แต่ฉันไม่สามารถสอนใครได้หรอก{nl}ฉันจะลองดูคุณจากการช่วยเหลือการทำงานวิจัยของฉันแล้วจะตัดสินใจอีกทีนะ	저에게 마법을 배우겠다는 열의는 알겠습니다만, 아무에게나 가르쳐 드릴 순 없습니다.{nl}제 연구를 얼마나 잘 보조해 주시는지에 따라서 결정하겠어요.				
QUEST_JOBSTEP_20150317_000014	ทำได้ดีมาก ขอบคุณมาก เท่านี้ฉันก็สามารถเริ่มงานวิจัยขั้นต่อไปได้แล้ว{nl}ฉันจะช่วยสอนเวทมนตร์ของ Pyromancer ตามที่สัญญาไว้แล้วกัน	수고하셨어요. 덕분에 다음 연구단계로 넘어갈 수 있겠네요.{nl}약속대로 파이로맨서의 마법을 가르쳐 드리지요.				
QUEST_JOBSTEP_20150317_000015	เยี่ยมไปเลย คุณอยู่ที่นี่ ฉันอยากให้คุณช่วยกำจัดวิญญาณชั่วร้ายที่ฉันจะเรียกออกมาสักหน่อย{nl} ฉันจะบันทึกคลื่นที่ไม่ซ้ำกันที่ถูกส่งในระหว่างนั้นน่ะ	잘 오셨어요. 당신이 해 주실 일은 제가 소환한 악령을 처치해 주시면 됩니다.{nl}그 과정에서 뿜어져 나오는 특별한 파장을 기록하겠어요.				
QUEST_JOBSTEP_20150317_000016	ฉันกำลังทำงานวิจัยของสถานที่ 4 อยู่น่ะ{nl}มันจะเป็นไปไม่ได้เลย ถ้าไม่ได้ความร่วมมือของ Bokor Master ผู้ที่สามารถจัดการกับเหล่าวิญญาณได้	전 물질의 제4번째 상태에 대해 연구중입니다.{nl}영혼을 다루는 보코르 마스터님의 협조가 없으면 절대로 불가능한 일이지요.				
QUEST_JOBSTEP_20150317_000017	เยี่ยมยอด สวยงาม{nl}บอกกับ Pyromancer Master ว่าพวกเราได้วัตถุดิบครบแล้ว	네. 아주 훌륭하군요.{nl}파이로맨서 마스터께 필요한 자료는 전부 모였다고 전해 드리세요.				보코르 마스터
QUEST_JOBSTEP_20150317_000018	เยี่ยม{nl}บทเรียนนี้ใกล้สิ้นสุดแล้ว ไปคุยกับ Bokor Master แล้วเธอจะบอกว่าคุณต้องทำอะไร	좋습니다. {nl}그 연구는 보코르 마스터님과 함께 진행중이니 그분께 가면 할 일을 일러주실 겁니다.				
QUEST_JOBSTEP_20150317_000019	Cryomancer Master	크리오맨서 마스터				
QUEST_JOBSTEP_20150317_000020	คุณต้องการจะเรียนเวทมนตร์ของ Cryomancer จากฉันเหรอ {nl}ได้สิ ฉันจะสอนคุณ แต่หลังจากที่คุณจัดการบางอย่างก่อนนะ!	제게 크리오맨서의 마법을 배우고 싶으시다고요.{nl}물론 가르쳐 드리지요. 한 가지 일만 잘 처리해 주신다면요.				
QUEST_JOBSTEP_20150317_000021	Pyromancer Master ไม่ได้อยู่แถวนี้{nl}ไม่อย่างนั้นมันคงจะเป็นงานง่ายๆ	파이로맨서 마스터는 현재 부재중이십니다.{nl}뭐, 아주 쉬운 일입니다.				크리오맨서 마스터
QUEST_JOBSTEP_20150317_000022	อย่ารู้สึกผิดเกี่ยวกับมันเลย คุณทำได้ดีแล้ว{nl}ฉันอยู่กับคุณแล้วตอนนี้ ดังนั้นคุณไม่จำเป็นต้องกังวลอีก	죄책감 따윈 신경 쓰지 마세요. 아주 잘해주셨습니다.{nl}이제부턴 제가 당신의 뒤를 봐 드릴 테니 너무 걱정하지 않으셔도 됩니다.				크리오맨서 마스터
QUEST_JOBSTEP_20150317_000023	มันกำลังย่องเข้าไปในห้อง Pyromancer Master และเปิดกล่อง{nl}เพื่อที่จะดูว่ามีอะไรในกล่อง...ดีล่ะ คุณต้องไปกำจัดมันซะ	파이로맨서의 방에 몰래 잠입해 그곳에 있는 상자를 여는 것입니다.{nl}그 안에 있는 것은.. 죽여버리는 게 좋겠네요.				
QUEST_JOBSTEP_20150317_000024	แค่นี้ก็คงจะพอ{nl}เวทมนตร์ของฉันไม่ใช่เรื่องง่าย ดังนั้นคุณจำเป็นต้องพยายามอย่างหนักเพื่อรักษามันไว้	이 정도면 충분하군.{nl}내 마법은 어려우니까 열심히 따라와야 할 거야.				
QUEST_JOBSTEP_20150317_000025	มันเป็นเรื่องดีที่คุณต้องการจะเรียนรู้จากฉัน แต่ก่อนอื่นคุณต้องทำตามที่ฉันขอเสียก่อน{nl}เราสามารถคุยกันต่อได้ หากว่าคุณต้องการ{nl}	내게 뭘 배우겠다는 마음가짐은 좋다만 대신 한 가지 부탁이 있네.{nl}들어주겠다고 해야만 이야기를 계속할 수 있어.{nl}				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000026	เครื่องสวมใส่ของ Lydia Schaffen เปรียบได้กับของศักดิ์สิทธิ์สำหรับนักธนูอย่างเรา{nl}ฉันยอมที่จะใช้โชคของฉันทั้งหมดเพื่อได้มีไว้ใส่บ้าง	리디아 샤펜의 물건이라니, 우리 궁수들에겐 성물 같은 존재라고.{nl}할 수만 있다면 전 재산을 팔아서라도 갖고 싶군.				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000027	ฉันไม่เคยคิดมาก่อนเลยว่าจะได้เห็นด้วยตาตัวเอง{nl}ขอบคุณนะ ฉันจะสอนคุณนับจากนี้ไป เตรียมตัวไว้ได้เลย	이걸 직접 내 눈으로 보게 될 줄이야.{nl}고맙네. 이제부턴 철저히 지도해 줄 테니 각오 하는 게 좋을 거야.				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000028	ฉันได้ยินมาว่าเลนส์ของกล้องที่หายไปจาก Astral Tower นั้นอยู่ที่ Crystal Mine 1F{nl}นำเลนส์นั่นมาให้ฉันก่อนที่พวกเหล่าอาจารย์ท่านอื่นจะหาเจอ แล้วฉันจะสอนเทคนิคของฉันให้กับคุณ	별의 탑에서 사라진 망원경의 렌즈가 수정광산 1층에 있다더군.{nl}다른 마스터들이 눈치채기 전에 빨리 그 렌즈를 가져다주면 내 기술을 가르쳐 주겠네.				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000029	คุณต้องการที่จะเรียนรู้วิถีแห่งลูกศรธนูจากฉัน...ถ้าเป็นเช่นนั้น ฉันมีภารกิจให้คุณทำ{nl}ฉันจะตัดสินใจเองว่า คุณทำภารกิจนี้ได้ดีแค่ไหน	나에게 활을 배우고 싶다라.. 그렇다면 당신에게 한 가지 의뢰를 하지. {nl}그 일을 얼마나 잘 해내느냐에 따라서 당신을 가르칠지 결정하겠어.				
QUEST_JOBSTEP_20150317_000030	Evoiphon...ฉันจะไม่มีวันให้อภัยเขาเด็ดขาด	에보니폰.. 용서할 수 없어.				레인저 마스터
QUEST_JOBSTEP_20150317_000031	Hunter Master	헌터 마스터				
QUEST_JOBSTEP_20150317_000032	คุณได้รวบรวมหนังสือทั้งหมดแล้ว ทำได้ดีมาก{nl}ฉันจะสอนคุณถึงวิถีของ Hunter ตามที่สัญญากันไว้	책이 전부 모였군요. 수고하셨어요.{nl}약속한 대로 당신에게 헌터의 기술을 가르쳐 드리겠어요.				
QUEST_JOBSTEP_20150317_000033	คุณทำมันได้ดี จากนี้ไปฉันจะสอนคุณเอง {nl} ฉันฝากความหวังไว้กับคุณแล้วนะ	성과는 확실하군. 이제부터 내가 널 가르치지.{nl}내 기대에 확실히 부응해 주길 기대하겠어.				
QUEST_JOBSTEP_20150317_000034	ฉันได้ยินมาว่าพวกค้างคาวใน Crystal Mine 1F มีพิษที่พิเศษอยู่{nl}ฉันค่อนข้างมั่นใจว่าคือพิษที่นักลอบสังหาร Evoniphon ใช้ ช่วยนำพิษนั่นมาให้ฉันที	수정광산 1층의 박쥐들은 특별한 독을 품고 있다는 소문을 들었어.{nl}분명히 암살자 에보니폰이 쓰는 독일 거야. 그 독을 채취해 와.				레인저 마스터
QUEST_JOBSTEP_20150317_000035	Barbarian Master	바바리안 마스터				
QUEST_JOBSTEP_20150317_000036	คุณสามารถเข้าใจความสามารถของศัตรูได้โดยการใช้วิธีตาต่อตา ฟันต่อฟัน{nl}พิสูจน์ให้ฉันเห็นว่าคุณคือนักรบที่แท้จริง แล้วฉันจะทำให้คุณกลายเป็น Barabarian อย่างแท้จริง	검과 검을 맞댐으로써 상대의 기량을 알 수 있지.{nl}내게 전사의 자격을 증명하면 진정한 바바리안으로 이끌어 주겠다.				
QUEST_JOBSTEP_20150317_000037	คุณมีคุณสมบัติของนักรบที่แท้จริง{nl}ฉันจะทำให้คุณกลายเป็น Barbarian	전사의 자격은 충분하다. {nl}내가 진짜 바바리안으로 만들어 주지.				
QUEST_JOBSTEP_20150317_000038	ฉันเข้าใจว่าคุณต้องการจะแข็งแกร่งขึ้นด้วยการใช้หอกสินะ{nl}ผ่านภารกิจที่ฉันมอบให้สำเร็จ แล้วฉันจะสอนวิถีแห่งผู้ใช้หอกให้	창으로써 강해지고 싶은 당신의 마음은 잘 알겠습니다.{nl}제가 드리는 과제를 수행해 오신다면 저의 창술을 가르쳐 드리겠습니다.				
QUEST_JOBSTEP_20150317_000039	นำ Groll Leather จาก Spineheart Dale, Chafperor Posion Darts จาก Fallen Worry Forest และ Jukopus Black Powder จาก Miners' Village มาให้กับฉับ	가시마음골의 그롤의 가죽. 낙우림의 체이퍼러의 독침.{nl}그리고 광산 마을의 유코푸스의 검은 가루를 제게 가져오세요.				
QUEST_JOBSTEP_20150317_000040	ฉันเข้าใจว่าคุณต้องการจะแข็งแกร่งขึ้น{nl}ฉันก็เล็งเห็นว่าคุณมีคุณสมบัติที่จะเป้นผู้ใช้หอกที่ดีได้	당신이 가진 강해지고자 하는 마음에 대해 잘 알겠어요.{nl}당신이라면 창과 함께할 자격이 있습니다.				하플라이트 서브 마스터
QUEST_JOBSTEP_20150317_000041	Psychokino Master	사이코키노 마스터				
QUEST_JOBSTEP_20150317_000042	ถ้าคุณต้องการจะเข้าใจ Psychokino ลองมาเป็นผู้ช่วยฉันก่อนไหมล่ะ{nl}ฉันยืนยันได้ว่านั่นเป็นงานที่น่าสนใจไม่น้อยเลยล่ะ	사이코키노를 이해하고 싶다면 잠시 나의 조수로 일해보는 것은 어떻겠나.{nl}굉장히 멋진 분야라는 것은 내 보증 하겠네.				
QUEST_JOBSTEP_20150317_000043	ได้โปรดกำจัด Matsum จาก Spineheart Dale ก่อนเป็นอย่างแรก แล้วรวบรวมเหล้าดอกไม้ของพวกมันมา {nl} พวกมันแตกค่อนข้างง่าย ดังนั้นมันยากกว่าจะได้มาสักอันนึง	일단 가시마음골에 있는 메슘을 잡아서 꽃술을 모아 주게.{nl}쉽게 망가져서 온전한 걸 구하기가 쉽지 않아.				
QUEST_JOBSTEP_20150317_000044	ดีมาก เหล้าดอกไม้จากพวก Matsum นี้ใช้ได้แล้วล่ะ{nl}คุณจะได้เห็นบางสิ่งที่น่าสนใจเร็วๆนี้	좋군. 메슘의 꽃술이 온전히 살아 있어.{nl}이제 정말 재미있는 것을 보게 될 걸세.				
QUEST_JOBSTEP_20150317_000045	ไปยัง Gintara Highway ที่ Spineheart Dale {nl}โรยยานี้ลงบนตุ๊กตา Matsum ทดลอง ที่ฉันติดตั้งไว้และบอกผลลัพธ์ให้ฉันรู้ด้วย	이제 가시마음골의 긴타라 가도로 가게.{nl}내가 설치해 놓은 실험용 메슘 인형에 이 물약을 뿌리고 결과를 내게 알려 주게.				
QUEST_JOBSTEP_20150317_000046	พวก Matsum โจมตีคุณงั้นเหรอ {nl}ตั้งแต่พวก Matsum ยอมรับว่าตุ๊กตา Matsum เป็นเพื่อนของพวกเขาแล้ว ฉันก็คิดว่าประสบความสำเร็จแล้ว	주변의 메슘들이 자네를 공격했다고?{nl}메슘 인형을 메슘이 친구라 받아 들였으니 성공이라고 봐야겠어.{nl}				
QUEST_JOBSTEP_20150317_000047	ทำได้ดีมาก{nl}คุณทำได้ดีมากในฐานะผู้ช่วยของฉัน ดังนั้นฉันจะสอนคุณถึงความหมายที่แท้จริงของ Psychokino ว่าเป็นอย่างไร	수고했네.{nl}좋은 조수가 되어 주었으니 사이코키노에 대해 본격적으로 가르쳐 주겠네.				
QUEST_JOBSTEP_20150317_000048	งานวิจัยของฉันคือวิธีการเคลื่อนย้าย Psychokinesis ไปยังเนื้อของสสาร{nl} หรือพูดอีกนัยหนึ่งคือ...มันเป็นวิธีการล้างสมองโดยการใช้ยาน่ะ	내 연구의 주제는 염력을 물질의 형태로 전이하는 방법론에 대한 것일세.{nl}무슨 말인고 하니.. 약을 써서 세뇌를 전파하겠다는 거야.				
QUEST_JOBSTEP_20150317_000049	Linker Master	링커 마스터				
QUEST_JOBSTEP_20150317_000050	ภาวะอารมณ์เป็นเรื่องสำคัญสำหรับเหล่า Linker{nl}การปิดใจของคนบางคนอาจจะเป็นเรื่องทั่วไป แต่การเปิดใจจำเป็นต้องใช้ภาวะจิตใจแบบพิเศษ{nl}	링커에겐 자질이라는 게 굉장히 중요해요. {nl}마음을 닫아 버리는 건 아주 쉽지만 남의 마음을 여는 건 특수한 자질이 필요하답니다.{nl}				링커 서브 마스터
QUEST_JOBSTEP_20150317_000051	ฉันจะทดสอบคุณว่าคุณมีภาวะจิตใจแบบไหน	당신에게 그 자질이 있는지 제가 시험해 보겠어요.				링커 서브 마스터
QUEST_JOBSTEP_20150317_000052	ดีมาก อย่างไรก็ตามคุณต้องเตรียมวัตถุดิบก่อนที่จะนำไปทดสอบ{nl}นำเขาของ Dunball และชิ้นส่วนของ Velwriggler ที่ Gate Route มาให้กับฉัน	좋아요. 시험에 앞서 약간의 재료들이 필요해요.{nl}관문로에서 던볼의 가시와 벨리글러의 조각을 제게 가져다주세요.				
QUEST_JOBSTEP_20150317_000053	ยอดเยี่ยม!{nl}แต่นี่ก็เป็นการแค่การเตรียมตัวของคุณสำหรับการทดสอบ{nl}	훌륭하군요.{nl}하지만 이건 시험의 준비일 뿐이에요.				링커 서브 마스터
QUEST_JOBSTEP_20150317_000054	ฉันจะเริ่มทดสอบตอนนี้เลย{nl}หลัง Gate Route คือจุดตัดในช่องว่างของโลก{nl}	시험을 시작하겠어요. {nl}관문로에 이면세계의 찢어진 틈이 있죠.{nl}				
QUEST_JOBSTEP_20150317_000055	คนทั่วไปสามารถมองเห็นความจริงได้เท่าที่เป็นอยู่ แต่หากคุณมีภาวะจิตใจของ Linker แล้วล่ะก็{nl}คุณจะสามารถรับรู้ได้ถึงโลกที่ซ่อนอยู่อีก{nl}ตามหาหนังสือจากที่นั่นและนำกลับมาให้ฉัน	보통 사람들에겐 그저 현실이지만 링커의 자질이 있다면 그 이면세계를 찾을 수 있을 것입니다.{nl}그곳에 있는 책을 찾아 저에게 가져다주세요.				링커 서브 마스터
QUEST_JOBSTEP_20150317_000056	คุณได้ไปที่นั่นหรือยัง{nl}ไปยัง Gate Route และตรวจสอบสถานที่ที่ฉันได้ทำเครื่องหมายไว้บนแผนที่{nl}	아직이신가요?{nl}관문로로 가셔서 제가 지도에 표시해드린 곳으로 곧장 가시면 됩니다.				
QUEST_JOBSTEP_20150317_000057	ดูเหมือนว่าคุณจะพบหนังสือแล้ว ด้วยสิ่งนี้คุณก็ผ่านบททดสอบของฉันแล้ว{nl}อย่างไรก็ตามโปรดอ่านหนังสือเล่มนั้นเพื่อแสดงความมุ่งมั่นของคุณในฐานะ Linker ด้วย	책을 찾아오셨군요. 이것으로 시험은 통과입니다.{nl}그 책을 링커의 길에 대한 마음가짐 삼아 읽어 주세요.				링커 서브 마스터
QUEST_JOBSTEP_20150317_000058	คุณต้องการให้ฉันสอนสกิลของ Sapper...ดีล่ะ งั้นคุณต้องจ่ายค่าเล่าเรียนนี้สักนิด{nl} ไม่ใช่จ่ายให้ฉัน ฉันต้องการให้คุณบริจาคให้กับ Cleric Master ใน Kaipeda{nl}คิดว่า คงประมาณ 5000 Silver ล่ะมั้ง	새퍼의 기술이라.. 그럼 당연히 수업료를 내야겠지.{nl}나에게 말고, 클라페다에 계신 클레릭 마스터님께 기부금을 내주었으면 해.{nl}한 5,000 실버 정도?				새퍼 마스터
QUEST_JOBSTEP_20150317_000059	รอเดี๋ยว มีอีกอย่างนึง{nl}ฉันซ่อนของบางอย่างไว้ที่ Flude Island ใน Siauliai Western Wood {nl} ก่อนที่คุณจะไปยัง Klaipeda ตามหาของนั้นก่อนแล้วมอบมันให้กับผู้ที่เป็นเจ้าของใน Klaipeda ด้วย{nl}	아차차, 한 가지 더.{nl}샤울레이 서쪽 숲의 플루데 섬에 숨겨 둔 물건이 있어. {nl}클라페다에 가기 전에 그걸 먼저 찾아서 클라페다의 원래 주인들에게 돌려줘.{nl}{nl}				
QUEST_JOBSTEP_20150317_000060	โอ้ นี่มัน ฉันเคยเห็นมันที่ไหนนะ...หืม...มันดูคุ้นมาก...{nl}ดีล่ะ งั้นฉันจะรับมันไว้ด้วยความขอบคุณแล้วกัน	어, 이거. 어디서 본 물건인데.. 음.. 낯이 익은데..{nl}일단 주시는 거니 감사히 받을게요!				잡화 상인 미리나
QUEST_JOBSTEP_20150317_000061	อ่า นี่คือเครื่องมือที่ฉันทำหายไป{nl}ขอบคุณมาก คุณเจอมันที่ไหนเหรอ	어라, 이건 내가 잃어버린 연장인데?{nl}고맙소. 여태 어디에 있다 온 거람.				장비 상인 던켈
QUEST_JOBSTEP_20150317_000062	คุณลืมเรื่องบริจาคไปหรือเปล่า{nl}มันเป็นเงิน 5,000 silver	기부금은 깜빡 잊은거야?{nl}5,000 실버라고.				새퍼 마스터
QUEST_JOBSTEP_20150317_000063	Cleric Master	클레릭 마스터				
QUEST_JOBSTEP_20150317_000064	ฉันขอขอบคุณท่านในฐานะที่เป็นตัวแทนของเทพธิดา{nl}ฉันสัญญาว่าเงินบริจาคจะถูกนำไปช่วยเหล่ามอนสเตอร์ที่ได้รับบาดเจ็บ{nl}	여신의 이름으로 감사드립니다.{nl}이 성금은 몬스터에게 피해를 당하신 분들께 쓰이도록 약속드리지요.{nl}				클레릭 마스터
QUEST_JOBSTEP_20150317_000065	ฉันเคยเป็นขโมยมาก่อน แต่ฉันก็ได้มาตระหนักถึงบางสิ่ง ฉันจึงได้หยุดเรื่องราวการมีชีวิตแบบนั้นไป{nl}แต่ยังคงมีสิ่งเล็กๆ ค้างคาในใจของฉัน...และฉันต้องการที่จะแก้ไขมันตอนนี้{nl}	난 원래 도둑이었는데 좀 깨달은 바가 있어서 이번에 완전히 손을 씻었거든.{nl}하지만 계속 걸리는 게 있어서.. 이번 기회에 완전히 끝을 낼 거야{nl}				새퍼 마스터
QUEST_JOBSTEP_20150317_000066	อย่างไรก็ตาม คุณทำได้ดีมาก{nl}มาร่วมมือกันนับแต่บัดนี้ไป สอนและเรียนรู้จากกันและกัน	어쨌든 정말 수고했어.{nl}앞으로 가르침을 주거니 받거니 하면서 잘 지내 보자고.				
QUEST_JOBSTEP_20150317_000067	ฉันกำลังมองหาหนังสืออยู่ หนังสือ 4 เล่ม โดย Lydia Schaffen{nl}หากคุณช่วยฉันหาหนังสือล่ะก็ ฉันจะสอนสกิลของฉันให้กับคุณ	책을 찾고 있어요. 리디아 샤펜님의 책 네 권이요.{nl}책을 찾는 일을 도와주신다면 제 기술을 가르쳐 드리겠어요.				
QUEST_JOBSTEP_20150317_000068	หนังสือเคยอยู่ใน Miners' Village แต่มันก็หายไปตอนที่เหล่า Vubbe บุกเข้ามา{nl}ลองไปดูที่ Vubbe Outpost	그 책은 광산 마을에 있었는데 부베 습격 사건 때 잃어버렸다고 들었어요.{nl}부베 전초기지가 있는 곳으로 가보세요.				헌터 마스터
QUEST_JOBSTEP_20150317_000069	นี่คือหนังสือ คุณจะจำเป็นต้องใช้หนังสือนี่ หากคุณฝันที่จะเป็น Archer ที่เก่งที่สุด{nl}ฉันจะมอบฉบับคัดลอกให้กับคุณ หากคุณรวบรวมหนังสือมาได้ทั้งหมด	이 책이군요. 최고의 궁수를 꿈꾸신다면 이 책이 필요할 거예요.{nl}책을 전부 모으게 된다면 사본을 만들어 드리죠.				헌터 마스터
QUEST_JOBSTEP_20150317_000070	Quarrel Shooter Master มีหนังสือเล่มถัดไป{nl}เขากำลังมองหาหนังของ Merog ก่อนหน้านี้ บางทีคุณอาจจะทำข้อตกลงกับเขาได้	다음 권은 쿼렐슈터 마스터가 가지고 계세요.{nl}예전에 메로그의 가죽을 찾으시던데, 어쩌면 그걸로 거래해 볼 수도 있겠네요.				
QUEST_JOBSTEP_20150317_000071	คุณมีหนังของ Merog สำหรับ Hunter Master หรือยัง	헌터 마스터에게서 메로그 가죽은 아직인가?				
QUEST_JOBSTEP_20150317_000072	นี่มันหนังคุณภาพดีเลยนะ Hunter Master จะต้องดีใจแน่{nl}คุณเอาหนังสือไปได้แล้ว{nl}	이 정도면 꽤 질이 좋군. 헌터 마스터도 꽤 보람이 있겠어. {nl}책은 자네가 가져가게. {nl}				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000073	พวก Merog อาศัยอยู่ใน Fallen Worry Forest และ Quarrel Shooter Master อยู่ใน Klaipeda{nl}อาจจะมีบางคนมุ่งหน้าไปเหมือนคุณ ดังนั้นรีบเข้าเถอะ	메로그는 낙우림에, 쿼렐슈터 마스터는 클라페다에 있어요. {nl}다른 사람이 선수 칠 수도 있으니 어서 가보세요.				
QUEST_JOBSTEP_20150317_000074	Archer Master ใน Klaipeda มีหนังสือเล่มถัดไป {nl} เขาไม่ใช่คนใจร้าย เขาจะมอบหนังสือให้กับคุณ หากคุณขอกับเขาดีๆ {nl}	다음 책은 클라페다의 아처 마스터가 가지고 있을 거예요.{nl}그다지 매정한 사람은 아니니 공손히 부탁하면 흔쾌히 책을 내어 줄 거예요.{nl}				헌터 마스터
QUEST_JOBSTEP_20150317_000075	เขากำลังช่วยซ่อมกำแพงเมืองที่เสียหายอยู่{nl}	그는 지금 무너진 성벽을 수리하는 일을 돕고 있다고 하는군요.{nl}광산 마을에 옮겨둔 바위가 있다고 하니 그걸 가져다주는 것도 부탁의 한 방법이겠지요.				헌터 마스터
QUEST_JOBSTEP_20150317_000076	Hunter Master บอกให้คุณมาส่งสิ่งนี้เหรอ{nl}ถ้าคุณกำลังตามหาหนังสือของ Lydia Schaffen อยู่ล่ะก็ คุณจะเอามันไปก็ได้นะ ยังไงก็ขอบคุณมาก	이 바위는 헌터 마스터가 보낸 건가?{nl}리디아 샤펜의 책이라면 그냥 와서 빌려 가도 되는데. 어쨌든 고마워.				아처 마스터
QUEST_JOBSTEP_20150317_000077	หนังสือเล่มสุดท้ายอยู่กับ Ranger Master ใน Klaipeda{nl}เอากระเป๋านี่ให้กับเธอ{nl}ฉันสามารถไปเองได้ แต่เรายังไม่ค่อยสะดวกใจที่จะเจอหน้ากันเท่าไหร่	마지막 책은 클라페다의 레인저 마스터가 가지고 있어요.{nl}그녀에게 이 주머니를 전해 주시면 될 거예요.{nl}제가 직접 가도 되지만 편히 얼굴 볼 사이가 아니라서요.				헌터 마스터
QUEST_JOBSTEP_20150317_000078	อย่าถามว่าทำไม งานก็คืองานและความจริงคือเราไม่อยากเจอหน้ากัน	이유는 묻지 마세요. 일은 일이고 별로 마주치고 싶지 않은 건 사실이니까요.				헌터 마스터
QUEST_JOBSTEP_20150317_000079	กระเป๋านี่...คุณมาจาก Hunter Master งั้นเหรอ{nl}เอ้านี่ เอาหนังสือนี้ไปให้เธอ	이 주머니는.. 헌터 마스터 대신 왔나 보지?{nl}자. 그녀에게 이 책을 전해 줘.{nl}				레인저 마스터
QUEST_JOBSTEP_20150317_000080	แม้ว่าผู้หญิงคนนั้นจะทำตัวเรียบร้อยต่อหน้าคุณ แต่เธอหน้ากลัวสำหรับฉันทุกครั้งที่มองมา	그 여자가 그렇게까지 고개를 숙인다는데 나까지 뻣뻣하게 구는 건 사양이야.				레인저 마스터
QUEST_JOBSTEP_20150317_000081	หนังเท่านี้ก็น่าจะพอแล้ว{nl}เอาพวกมันไปให้ Quarrel Shooter Master ก่อนที่คนอื่นจะแซงหน้าไป	이 정도 가죽이면 충분할 거예요.{nl}다른 사람이 가져가기 전에 어서 쿼렐슈터 마스터께 다녀 오세요.				헌터 마스터
