QUEST_LV_0400_20180327_000011	{nl}发现进度落后后,为了调查这个传染病发源地我才被派了过来{nl}跟我一起到这裡来的希凯斯为了进行调查太忙反而错过了服要的时间点结果得到传染病了.	{nl}결국 더 이상의 진전이 없자 역병이 시작된 이 곳의 조사를 위해 저를 보내셨습니다.{nl}하지만 저와 함께 온 시카스가 조사하느라 약 먹을 시기를 놓쳐서 역병에 걸렸어요.	유그리나스
QUEST_LV_0400_20180327_000012	{nl}要带著病患回去那里太勉强了,我已经帮你请求支援了，,等一下就会有人过来了.{nl}只是觉得这样两手空空就回去很闷呢!	{nl}환자를 데리고 돌아가기는 어려워서 지원을 요청했으니 얼마 후면 사람이 올 겁니다.{nl}다만, 아무 소득없이 돌아가야 한다는 게 답답하네요.	유그리나스
QUEST_LV_0400_20180327_000013	{nl}偶尔我也会想到那些被病魔缠身的痛苦的病患们的样子就真心觉得…	{nl}지금도 끔찍한 고통에 시달리는 환자들을 생각하면 정말..	유그리나스
QUEST_LV_0400_20180327_000014	能帮帮我吗?{nl}跟第一次见面的你提出这样的要求真不很不要脸不过..{nl}我是为了那些被病魔缠身的患者们才向你请求的.{nl}	그래 주시겠어요?{nl}처음 뵌 분에게 이런 부탁을 하게 되어서 염치없지만..{nl}고통받고 있는 환자들을 생각해서 부탁드리겠습니다.{nl}	유그리나스
QUEST_LV_0400_20180327_000015	你到爱梅特森林 入口处的话，那里有个装满吸收成份的试验液的桶子.{nl}如果有任何传染病的因子就会自动被吸收进那里面喔. {nl}	에메트 숲 입구 쪽에 가면 공기 중에 떠도는 성분들을 흡수하는 시험액을 담아 둔 통이 있습니다.{nl}역병에 관한 성분이 있다면 시험액에 흡수되었을 겁니다.{nl}	유그리나스
QUEST_LV_0400_20180327_000016	你能不能帮我用那个桶子装一些试验液呢?{nl}已经安装好几个探测装置了，应该已经囤积不少了吧.	그러니 그 통에서 시험액을 좀 담아와 주시겠어요?{nl}여러 개 설치해두었으니 골고루 담아와주시면 됩니다.	유그리나스
QUEST_LV_0400_20180327_000017	试验液裡面应该会有能分析传染病的因子存在啊..	시험액에 역병을 분석할 만한 성분이 있어야 할텐데..	유그리나스
QUEST_LV_0400_20180327_000018	唉呀找到了呢!{nl}来给我看看吧!{nl}	가져오셨군요.{nl}어디 한 번 살펴보죠.{nl}	유그리나스
QUEST_LV_0400_20180327_000019	呃.. 看起来没甚麽特别的呢.{nl}空气中没有任何传染病因子啊.	음.. 별다른 점은 보이지 않네요.{nl}공기중에는 역병에 관한 성분이 없나 봅니다..	유그리나스
QUEST_LV_0400_20180327_000020	之前因为觉得很浪费时间做到一半就想放弃, 看来现在还是不得不安装传染病感应石了啊!{nl}瘟疫医生为了探测传染病的气息,特别自制的探测装置.{nl}	시간이 오래 걸려서 포기하고 있던 방법이지만 역병 감지석을 설치해봐야겠네요.{nl}역병의 기운을 감지하기 위해 플레이그 닥터 마스터께서 만드신 장치입니다.{nl}	유그리나스
QUEST_LV_0400_20180327_000021	原本是用来寻找病患的..没想到用来侦测传染病的因子也很有效呢!{nl}我会给你一个传染病感应石你把这个安装到诺贝礼尔十字路口那礼吧.	원래는 환자를 찾아내는 용도지만.. 역병의 원인을 찾는데도 효과가 있을 거예요.{nl}역병 감지석을 드릴 테니 노브리어 사거리에 설치해주세요.	유그리나스
QUEST_LV_0400_20180327_000022	安装在诺贝礼尔十字路口空间宽广的地方就可以了.{nl}再等一下应该就会有反应了吧.	노브리어 사거리에 넓게 세 곳 정도 설치해주시면 됩니다.{nl}그리고 시간이 지나면 뭔가 반응을 볼 수 있을 거예요.	유그리나스
QUEST_LV_0400_20180327_000023	这应该是目前最有效的方法了,不过不知道会花多久时间呢.{nl}说不定几天以后会有反应也说不定喔!	이게 가장 확실한 방법이지만 시간이 얼마나 걸릴지 알 수 없어요.{nl}어쩌면 며칠 후에나 반응이 있을지도 모르죠.	유그리나스
QUEST_LV_0400_20180327_000024	都安装好了吗?{nl}我们就慢慢等吧!	잘 설치하고 오셨나요?{nl}이제 반응이 있기를 기다려야겠군요.	유그리나스
QUEST_LV_0400_20180327_000025	在等待传染病感应石有反应的同时,来去做别的调查吧.{nl}因为不知道何时会有反应啊!{nl}	역병 감지석에 반응이 있을 때까지 다른 조사를 해보는 게 좋겠어요.{nl}언제 반응이 있을지 알 수 없으니까요.{nl}	유그리나스
QUEST_LV_0400_20180327_000026	我要去诺贝礼尔森林採集植物标本.{nl}下层运输地那里有两个行李放在那里,打开应该就可以找到植物标本採集道具.{nl}	노브리어 숲에 있는 식물들에서 표본을 채집해보도록 하죠.{nl}하부 운송지쪽에 둔 짐 중에 식물 표본채집 도구가 있을 거예요.{nl}	유그리나스
QUEST_LV_0400_20180327_000027	希凯斯得到传染并整个人精神涣散,没办法好好整理.{nl}你用植物标本採集道具去採集标本吧!	시카스가 역병에 걸리는 통에 정신이 없어서 제대로 정리하지 못했거든요.{nl}식물 표본채집 도구를 찾아서 표본을 채집해주세요.	유그리나스
QUEST_LV_0400_20180327_000028	找到植物标本採集道具就到诺贝礼尔瀑布那里去收集植物标本吧.{nl}只要收集草或著是树根之类的东西就可以了.	식물 표본채집 도구를 찾고 나면 노브리어 폭포에 가서 식물 표본을 모아주세요.{nl}풀이나 나무뿌리 같은 것들을 모아주시면 됩니다.	유그리나스
QUEST_LV_0400_20180327_000029	从植物标本上没找到甚麽的话就得调查怪物了.	식물 표본에서 아무것도 찾지 못하면 몬스터들도 조사해봐야겠어요.	유그리나스
QUEST_LV_0400_20180327_000030	你把植物标本带来了吗?{nl}	식물 표본은 잘 가져오셨나요?{nl}	유그리나스
QUEST_LV_0400_20180327_000031	我看看..{nl}这裡也找不到甚麽特别的东西.	어디 보자..{nl}여기서도 특이한 건 찾을 수 없군요.	유그리나스
QUEST_LV_0400_20180327_000032	得去看看怪物标本了.{nl}再帮我一下吧!{nl}	아무래도 몬스터의 표본도 살펴봐야겠어요.{nl}조금만 더 도와주세요.{nl}	유그리나스
QUEST_LV_0400_20180327_000033	怪物的标本得用特殊药品来进行採集.{nl}原本是在希凯斯身上,情急之下就忘在调查的地方了.{nl}	몬스터의 표본은 특별한 약품을 이용해서 채집해야해요.{nl}원래는 시카스가 가지고 있었는데 지금 이 지경이 되는 바람에 조사하던 곳에 두고 왔네요.{nl}	유그리나스
QUEST_LV_0400_20180327_000034	到神树石桥去的话可以找到希凯斯用过的特殊溶液与标本保存瓶.{nl}原本就忙翻了结果现在却一点也想不起来放在哪裡呢.	거목 징검다리에 가면 시카스가 사용하던 특수 용액과 표본 보존병이 있을 겁니다.{nl}워낙 정신이 없었던 터라 어디에 뒀는지 정확하게는 기억이 나지 않네요.	유그리나스
QUEST_LV_0400_20180327_000035	想找到特殊溶液与标本保存瓶必须到上层运输地去.{nl}对那边的怪物泼洒特殊溶液然后再消灭牠们就可以囉.{nl}	특수 용액과 표본 보존병을 찾으시면 상부 운송지로 가세요.{nl}그곳에 있는 몬스터에게 특수 용액을 뿌리고 처치하시면 됩니다.{nl}	유그리나스
QUEST_LV_0400_20180327_000036	怪物死掉以后细胞硬化就无法得到正确资讯了.{nl}所以必须防止特殊溶液使细胞硬化.	몬스터가 죽으면 세포가 굳어버려서 정확한 정보를 얻을 수가 없거든요.{nl}그래서 특수 용액으로 세포가 굳는 것을 방지해야 하죠.	유그리나스
QUEST_LV_0400_20180327_000037	希望我们忙碌的同时传染病感应石已经产生反应了.	그동안에 역병 감지석에 뭔가 반응이 있으면 좋을 텐데요.	유그리나스
QUEST_LV_0400_20180327_000038	喔,保存得很好嘛!{nl}我看看..{nl}	오, 제대로 보존되어 있군요.{nl}어디보자..{nl}	유그리나스
QUEST_LV_0400_20180327_000039	嗯.. 好像有感应到甚麽气息的样子..{nl}光用这个难道还不够..{nl}	음.. 뭔가 기운이 있는 것 같기는 한데..{nl}이것만으로는 확실하게 알 수 없겠어요..{nl}	유그리나스
QUEST_LV_0400_20180327_000040	也不确定是不是跟诺贝礼尔的传染病有没有关联性呢!{nl}得回去好好调查了!	노브리어의 역병과 관계있는 것인지도 애매하고요.{nl}이건 돌아가서 자세하게 알아봐야겠어요.	유그리나스
QUEST_LV_0400_20180327_000041	现在应该可以去确认传染病感应石有没有感应到甚麽了吧!{nl}帮我把安装在诺贝礼尔十字路口的传染病感应石带给我吧.	이제 역병 감지석에 뭔가 감지된 게 있는지 확인해 봐도 될 것 같습니다.{nl}노브리어 사거리에 설치해둔 역병 감지석을 가져와 주세요.	유그리나스
QUEST_LV_0400_20180327_000042	希望会有反应啊..	부디 뭔가 반응이 있으면 좋겠는데요..	유그리나스
QUEST_LV_0400_20180327_000043	要是传染病感应石甚麽反应都没有的话,我们起不就等于两收空空回去了吗?{nl}那些传染病患者又该怎麽办呢..	역병 감지석에도 아무런 반응이 없다면 빈손으로 돌아가게 되겠죠.{nl}갑자기 역병에 걸린 환자들은 어쩐다..	유그리나스
QUEST_LV_0400_20180327_000044	甚麽? {nl}你说你看当那股不祥的气息正朝往避难营那里去吗? 	네? {nl}불길한 기운이 느껴지는 존재가 피난로 쪽으로 가는 걸 봤다고요?	유그리나스
QUEST_LV_0400_20180327_000045	从你带来的传染病感应石上我也感受到一股很强大的讯息呢!{nl}跟瘟神的气息很类似..又有些许不同.{nl}	가져오신 역병 감지석에도 엄청난 기운이 느껴져요.{nl}역병의 기운과 비슷한데.. 조금 달라요.{nl}	유그리나스
QUEST_LV_0400_20180327_000046	更强大也更令人害怕的气息呢!{nl}这麽一来在诺贝礼尔十字路口目睹的有可能就是传染病的真面目了呢!{nl}	훨씬 강하고 기분 나쁜 기운이군요.{nl}어쩌면 노브리어 사거리에서 보신 게 역병의 정체일 수도 있겠어요.{nl}	유그리나스
QUEST_LV_0400_20180327_000047	你这样一说我才想到有听说过以前关于瘟神的故事呢.{nl}以前的人认为瘟神就是灾难及不幸的象徵.{nl}	그러고 보니 예전에 역귀에 대해서 들은 적이 있네요.{nl}사람들에게 재앙과 불행을 가져오는 어두운 존재라고요.{nl}	유그리나스
QUEST_LV_0400_20180327_000048	如果传染病的真面目就是瘟神的话.. 这样真的很危险呢!{nl}劝你小心点.	혹시 그것의 정체가 역귀라면.. 위험할지도 몰라요.{nl}조심하시는 게 좋겠어요.	유그리나스
QUEST_LV_0400_20180327_000049	还是要小心啊!{nl}瘟神可是很可怕的啊!	그래도 조심하세요.{nl}정말로 역귀라면 굉장히 위험할 수도 있으니까요.	유그리나스
QUEST_LV_0400_20180327_000050	说不定可以从瘟神身上获得甚麽可以治疗传染病的线索喔!	어쩌면 역귀에게서 역병을 치료할 단서를 얻을 수 있을지도 모르겠네요.	유그리나스
QUEST_LV_0400_20180327_000051	你真的把瘟神消灭了吗?{nl}	정말로 역귀를 처치하신 건가요?{nl}	유그리나스
QUEST_LV_0400_20180327_000052	而且,这就是瘟神的核心啊!{nl}这一定就是传染病产生的最终源头了.{nl}	게다가 이건 역귀의 핵이군요.{nl}틀림없이 이게 역병의 원인일 거예요.{nl}	유그리나스
QUEST_LV_0400_20180327_000053	把这个拿给瘟疫医生大师他一定能制作出治疗药剂的.{nl}谢谢你了.{nl}	이걸 플레이그 닥터 마스터께 가져다드리면 분명 치료제를 만들 수 있을 겁니다.{nl}정말 고맙습니다.{nl}	유그리나스
QUEST_LV_0400_20180327_000054	刚好支援的人都到了呢!{nl}希凯斯状况越来越不好了,赶快出发回去吧!{nl}	마침 지원을 요청했던 사람도 도착했어요.{nl}시카스의 상태도 좋지 않으니 저는 서둘러서 돌아가 보겠습니다.{nl}	유그리나스
QUEST_LV_0400_20180327_000055	我不会忘记你的帮忙会好好转达的.{nl}你拯救了那些被诺贝礼尔传染病折磨个半死的患者们啊!	당신의 도움은 반드시 잊지 않고 전하도록 할게요.{nl}노브리어 역병에 고통받는 사람들을 구원한 은인이시니까요.	유그리나스
QUEST_LV_0400_20180327_000056	这裡是疫病发病的地方。{nl}很危险，请快离开。	이곳은 위험한 역병이 발병한 곳입니다.{nl}위험하니 빨리 벗어나세요.	유그리나스
QUEST_LV_0400_20180327_000057	就算是为了苦于诺贝礼尔疫病的人们著想，一定得找出线索。	노브리어 역병에 고통받고 있는 사람들을 생각해서라도 반드시 단서를 찾아야 합니다.	유그리나스
QUEST_LV_0400_20180327_000058	奎波尔 蕾妮亚	큐폴 레냐	
QUEST_LV_0400_20180327_000059	我是过去服侍拉伊玛女神的奎波尔。{nl}听从她的意思，正在此等待机会到来。	저는 라이마 여신을 모시던 큐폴이에요.{nl}그녀의 뜻에 따라 이곳에서 때가 오길 기다리고 있죠.	큐폴 레냐
QUEST_LV_0400_20180327_000060	很久以前女神和魔族留下的誓约，当然不是单纯的约定，有更深一层的意义。	먼 옛날 여신과 마족이 남긴 서약은 단순한 약속 이상의 의미가 있죠.	큐폴 레냐
QUEST_LV_0400_20180327_000061	我的其中一个角色如今要结束了呢。	제 역할 중 하나는 이제 곧 끝이군요.	큐폴 레냐
QUEST_LV_0400_20180327_000062	虽然后悔没有认真听拉伊玛女神的话，但也不能就这样什麽都不做。 {nl}毕竟世界还没有末日阿。{nl}	라이마 여신의 말에 귀 기울이지 않은 것은 후회되지만 이대로 있을 수는 없죠.{nl}아직 세상이 완전히 끝난 건 아니니까요.{nl}	큐폴 레냐
QUEST_LV_0400_20180327_000063	依照她的话，救援者来到这地方，就像获得誓约一样，仍然会有能做的事。{nl}还是有希望的。	그녀의 말대로 구원자가 이곳에 오고 서약을 얻은 것처럼 아직 해볼 수 있는 일들이 있을 거예요.{nl}아직 희망은 있다는 거겠죠.	큐폴 레냐
QUEST_LV_0400_20180327_000064	欢迎光临!!{nl}我们等您很久啦!!!救援者大人.{nl}我事负责侍奉拉伊玛女神的奎波尔蕾妮亚.	어서오세요.{nl}기다리고 있었습니다, 구원자님.{nl}저는 라이마 여신을 모시던 큐폴 레냐라고 합니다.	큐폴 레냐
QUEST_LV_0400_20180327_000065	{nl}远古以前,拉伊玛女神就预言你终有一天会来到这裡的.{nl}而且她也提到她有东西有交给你.	{nl}천년보다도 훨씬 이전부터 라이마 여신은 당신이 이 곳에 오게 될 것을 예언하셨습니다.{nl}그리고 이 곳에서 당신께 전할 것이 있다고 하셨죠.	큐폴 레냐
QUEST_LV_0400_20180327_000066	{nl}那是很久以前发生的事情了.. 传说中的女神与魔族的故事.{nl}为了要让你可以面对那件事情我在这裡等你过来的	{nl}그것은 아주 먼 옛날의 진실.. 여신과 마족의 이야기라고 합니다.{nl}저는 당신이 그 진실을 마주할 수 있도록 이 곳에서 오래도록 당신을 기다려 온 것입니다.	큐폴 레냐
QUEST_LV_0400_20180327_000067	{nl}救援者啊!!完成她的新愿吧,找回这裡过去的誓约确认过去所发生的事情吧!{nl}为了这整个世界,为了你, 还有为了4年前那些不相信女神的愚蠢之辈们吧...	{nl}구원자여, 그녀의 바람을 들어 이 곳에서 과거의 서약을 되찾고 먼 옛날의 진실을 확인하세요.{nl}세계를 위해서, 당신을 위해서, 그리고 사 년 전까지도 그녀를 믿지 못했던 어리석은 존재들을 위해서..	큐폴 레냐
QUEST_LV_0400_20180327_000068	拉伊玛女神并没有告诉我获得誓约的方法.{nl}可能是深怕这个方法被不是救援者的人给知道吧.	라이마 여신은 저에게도 서약을 얻는 방법을 알려주지 않으셨습니다.{nl}구원자가 아닌 다른 존재에게 서약이 넘어가는 것을 염려하신 것이지요.	큐폴 레냐
QUEST_LV_0400_20180327_000069	{nl}拉伊玛女神制作了写有获得誓约的方法 的预言之书.{nl}而且,女神说预言之书只有真正的救援者才能获得.	{nl}라이마 여신은 서약을 얻을 수 있는 방법이 적힌 예언의 서라는 것을 만드셨습니다.{nl}그리고 예언의 서는 진정한 구원자만이 얻을 수 있도록 해 두셨죠.	큐폴 레냐
QUEST_LV_0400_20180327_000070	{nl}为了获得预言之书,你必须证明你是真正的救援者才行.{nl}到弗拉纳西斯泰之路那里的3个预言石塔正明你是真正的救援者吧!	{nl}예언의 서를 얻기 위해선 진정한 구원자인지를 증명받아야 합니다.{nl}프라나시스테 길에 있는 세 개의 예언의 석탑에서 구원자임을 증명받으세요.	큐폴 레냐
QUEST_LV_0400_20180327_000071	{nl}如果是真正的救援者就可以获得预言之书.	{nl}진정한 구원자라면 그 뒤에 예언의 서를 얻을 수 있을 것입니다.	큐폴 레냐
QUEST_LV_0400_20180327_000072	救援者必须独自完成所有事情.{nl}我只是尽我的本分,把我该向你转告的话转达给你然后等待下一个只是而已.	모든 것은 구원자 스스로 하도록 되어 있어요.{nl}저는 그저 저에게 주어진 역할대로 당신에게 말을 전하고 기다릴 뿐이죠.	큐폴 레냐
QUEST_LV_0400_20180327_000073	找到预言之书了吗?	예언의 서는 찾으셨나요?	큐폴 레냐
QUEST_LV_0400_20180327_000074	预言之书是用拉伊玛 女神的力量制作而成的.{nl}因此光靠命运的力量是无法窥看内容的.{nl}	예언의 서는 라이마 여신의 힘으로 만들어졌습니다.{nl}그래서 운명의 힘으로만 내용을 볼 수 있답니다.{nl}	큐폴 레냐
QUEST_LV_0400_20180327_000075	基玛斯之路那里的命运的宝珠内含有她的力量.{nl}吸收命运的宝珠的力量,接著却认预言之书的内容,并且照著做吧!{nl}	리키마스 길에 있는 운명의 보주에 그녀의 힘이 담겨있습니다.{nl}운명의 보주로부터 힘을 받아 예언의 서를 읽고 따르도록 하세요.{nl}	큐폴 레냐
QUEST_LV_0400_20180327_000076	现在我能做的,就只有等待你带著誓约归来而已.{nl}所有的事情都写在预言之书上, 我会在尤德伊安的祭坛那等你. 	지금부터 제가 할 수 있는 일은 그저 당신이 서약을 얻어 돌아오는 것을 기다리는 일뿐입니다.{nl}모든 것은 예언의 서에 적혀 있으니, 저는 유데이안의 제단 쪽에서 기다리고 있겠습니다.	큐폴 레냐
QUEST_LV_0400_20180327_000077	前阵子魔族还在尤德伊安森林一带徘徊.{nl}想必是觊觎这裡的誓约吧!	얼마 전부터 마족이 유데이안 숲을 돌아다니고 있습니다.{nl}이 곳에 존재하는 서약을 노리는 것일 테지요.	큐폴 레냐
QUEST_LV_0400_20180327_000078	{nl}大概是不希望誓约落入救援者手中吧!{nl}拉伊玛女神说一切都准备好了只是怕..	{nl}아마도 서약이 구원자에게 넘어가는 것을 원치 않을 겁니다.{nl}라이마 여신께서 대비를 해 두셨다고는 하지만 혹시 모르니..	큐폴 레냐
QUEST_LV_0400_20180327_000079	{nl}要是遇上了魔族,希望能马上处理掉他们.	{nl}혹시라도 마족을 마주치게 된다면 그 자리에서 처단하는 것이 좋겠습니다.	큐폴 레냐
QUEST_LV_0400_20180327_000080	我的角色只不过是要传达拉伊玛女神的要对你说的话,还有等待结果而已.{nl}你才是这一切的关键.{nl}	제 역할은 그저 당신에게 라이마 여신의 뜻을 전달하고 그 결과를 지켜보는 것입니다.{nl}모든 것은 당신에게 달려있어요.{nl}	큐폴 레냐
QUEST_LV_0400_20180327_000081	不过, 要小心那些觊觎誓约的魔族啊!	다만, 서약을 노리는 마족은 조심하십시오.	큐폴 레냐
QUEST_LV_0400_20180327_000082	女神的誓约, 魔族的誓约还有誓约的石板都入手囉!	여신의 서약, 마족의 서약 그리고 서약의 석판까지 모두 손에 넣으셨군요.	큐폴 레냐
QUEST_LV_0400_20180327_000083	现在该确认誓约的内容囉!{nl}尤德伊安的祭坛可以阅读誓约的内容吧!{nl}	이제 서약의 내용을 확인할 차례군요.{nl}유데이안의 제단에서 서약을 볼 수 있죠.{nl}	큐폴 레냐
QUEST_LV_0400_20180327_000084	将誓约的石板放上尤德伊安的祭坛,并显现出女神的誓约与魔族的誓约的内容吧!{nl}据说这样就可以阅读誓约的内容了.{nl}	유데이안의 제단에 서약의 석판을 올리고 여신의 서약과 마족의 서약을 띄우세요.{nl}그러면 서약의 내용을 읽을 수 있다고 전해 들었습니다.{nl}	큐폴 레냐
QUEST_LV_0400_20180327_000085	内容是甚麽, 救援者代表的意义是甚麽,我一概不知.{nl}但是, 拉伊玛女神说要透过这个预言传达些甚麽给你,不确定是甚麽但应该是非常重要的事情喔!	그게 무슨 내용일지, 구원자님께 어떤 의미가 있을지는 저도 모릅니다.{nl}하지만 라이마 여신이 예언을 통해 무언가를 보고 당신에게 전하고자 했으니 분명 중요한 일일 것입니다.	큐폴 레냐
QUEST_LV_0400_20180327_000086	誓约是千年以前.. 嗯不对,比那还要更久远的以前,是个女神与魔族彼此缔结的誓约 .{nl}可能你早就知道了,或著你根本连听都没听过呀呵呵.{nl}	서약은 천 년.. 아니 그보다도 훨씬 전에 여신과 마족이 맺은 약속입니다.{nl}당신이 이미 알고 있을 수도, 처음 듣는 놀라운 사실일 수도 있어요.{nl}	큐폴 레냐
QUEST_LV_0400_20180327_000087	不确定内容是甚麽,只知道不管怎样都一定要确实转达给你知道.{nl}拉伊玛女神是这样吩咐我们的.	어떤 내용이라도 당신에게 전해져야 할 이야기라는 것만은 확실하겠죠.{nl}라이마 여신이 이렇게까지 준비해둔 일이니까요.	큐폴 레냐
QUEST_LV_0400_20180327_000088	要是我当初有听拉伊玛 女神的话,现在情况会不会就不同呢?{nl}虽然现在这样讲有点太迟了.	라이마 여신의 말에 더 귀 기울였더라면 뭔가 달라졌을까요?{nl}이미 늦은 일이지만요.	큐폴 레냐
QUEST_LV_0400_20180327_000089	确认誓约的内容了吗?{nl}	서약의 내용은 확인하셨나요?{nl}	큐폴 레냐
QUEST_LV_0400_20180327_000090	我不知道誓约对你到底具有怎样的意义呢.{nl}我只知道救援者绝对要知道这件事.{nl}	서약이 당신에게 어떤 의미가 있을지는 모르겠어요.{nl}다만 이 또한 구원자가 알아야 할 일이겠죠.{nl}	큐폴 레냐
QUEST_LV_0400_20180327_000091	我们的位来就掌握在你的手裡了.{nl}你做出的每一个选择有可能会是能拯救这世界的每一步啊.{nl}	이제 앞으로 갈 길은 당신에게 달려있습니다.{nl}당신의 선택 하나하나가 세상을 구할 발걸음이 될 것입니다.{nl}	큐폴 레냐
QUEST_LV_0400_20180327_000092	愿救援者的的未来充满祝福..	구원자의 앞길에 축복을..	큐폴 레냐
QUEST_LV_0400_20180327_000093	凯都拉商团员艾达	케도라 상단원 알타	
QUEST_LV_0400_20180327_000094	因为担心才过来的，但实在不想自己一个人进到那裡面去，{nl}所以我才这麽拜託你的。	걱정이 돼서 와 봤지만 혼자서는 저 안으로 들어갈 엄두가 안나는구먼.{nl}그러니 이렇게 자네에게 부탁하는 걸세.	케도라 상단원 알타
QUEST_LV_0400_20180327_000095	又不知道裡面有什麽，怎麽进去呢？{nl}还有那些怪物...	안에 뭐가 있을 지 어떻게 알고 들어가겠나.{nl}뻔히 저렇게 몬스터들이 있기도 하고..	케도라 상단원 알타
QUEST_LV_0400_20180327_000096	难民之间流传著一个阿尔兰必传说，{nl}我想确认那传说的真实性。	피난민들 사이에서 알렘빅 전설이라는 것이 돌고 있더라고.{nl}그 실체를 확인하고 싶었지.	케도라 상단원 알타
QUEST_LV_0400_20180327_000097	{nl}裡面说不定会有商团想要的物品...{nl}你如果要在这洞穴裡探险的话，就顺便帮我找一下佣兵团，这对你我都有好处嘛。	{nl}상단에서 찾는 물건이 있을지도 모르고..{nl}자네도 이 동굴을 탐험할 거였으면 겸사겸사 기고 용병단을 찾아주면 서로 좋은 일 아닌가.	케도라 상단원 알타
QUEST_LV_0400_20180327_000098	{nl}这本书送你。{nl}别什麽都不知道就进去，这本书应该对你会有点帮助。	{nl}대신 이 책을 주겠네.{nl}아무 것도 모르고 들어가는 것 보다는 조금이나마 도움이 될테니 말이야.	케도라 상단원 알타
QUEST_LV_0400_20180327_000099	祭司 林塔斯	사제 린타스	
QUEST_LV_0400_20180327_000100	祭司林塔斯正在修改纪念碑的内容。{nl}作业时间变长了。	사제 린타스가 기념비의 내용을 수정 중이다.{nl}꽤 작업이 길어지고 있다.	사제 린타스
QUEST_LV_0400_20180327_000101	托你的福，修正完纪念碑了。{nl}现在是该掌握一下祭司奇达斯和布鲁纳斯的进行状况了。	덕분에 기념비를 수정했습니다.{nl}사제 키다스와 브루나스의 진행 상황을 알아봐야겠습니다.	사제 린타스
QUEST_LV_0400_20180327_000102	烏格尼斯	우그니스	
QUEST_LV_0400_20180327_000103	虽然得到帮助，却还是找不著造箭者之箭。{nl}先整理好这边的事情，回到师父那去吧。	도움을 받아도 플레세트는 못 찾았어요.{nl}일단 여기 일을 좀 정리해서 스승님께 돌아갈 겁니다.	우그니스
QUEST_LV_0400_20180327_000104	亚奎尔拉斯	아퀼라스	
QUEST_LV_0400_20180327_000105	为了学习箭术，才跟著来到这裡，但师父什麽都不教我，只会要我找弓箭...{nl}要是知道只是要来找弓箭的，我才不会选这麽辛苦的路哩...{nl}	궁술을 배우려고 여기까지 따라왔건만 알려주는 건 별거 없고 화살을 찾으라니..{nl}화살 찾으러 다닌다는 사실만 알았어도 이런 고생길에 나서진 않았을 거야.. {nl}	아퀼라스
