QUEST_LV_0400_20180327_000017	I just hope there'll be substances worth analyzing in the testing solution...	시험액에 역병을 분석할 만한 성분이 있어야 할텐데..	유그리나스
QUEST_LV_0400_20180327_000018	You're back.{nl}Let me have a look.	가져오셨군요.{nl}어디 한 번 살펴보죠.{nl}	유그리나스
QUEST_LV_0400_20180327_000019	Hmm... I don't see anything worthy of note.{nl}It seems the disease isn't caused by any airborne substances...	음.. 별다른 점은 보이지 않네요.{nl}공기중에는 역병에 관한 성분이 없나 봅니다..	유그리나스
QUEST_LV_0400_20180327_000020	It's a bit time-consuming, but I'm afraid I have no choice but to use the Pandemic Detectors.{nl}It's a device created by the Plague Doctor Master to detect the disease's energy.	시간이 오래 걸려서 포기하고 있던 방법이지만 역병 감지석을 설치해봐야겠네요.{nl}역병의 기운을 감지하기 위해 플레이그 닥터 마스터께서 만드신 장치입니다.{nl}	유그리나스
QUEST_LV_0400_20180327_000021	It was meant to be used to find patients but... I figure we can use it to find the source of the disease as well.{nl}I'll hand you the detectors; you may install them at the Nobreer Intersection.	원래는 환자를 찾아내는 용도지만.. 역병의 원인을 찾는데도 효과가 있을 거예요.{nl}역병 감지석을 드릴 테니 노브리어 사거리에 설치해주세요.	유그리나스
QUEST_LV_0400_20180327_000022	Around three detectors should be enough to cover the intersection.{nl}After some time you should be able to see a reaction.	노브리어 사거리에 넓게 세 곳 정도 설치해주시면 됩니다.{nl}그리고 시간이 지나면 뭔가 반응을 볼 수 있을 거예요.	유그리나스
QUEST_LV_0400_20180327_000023	This is surest way to know, but there's no telling how long it could take.{nl}It could be days before there's any visible reaction.	이게 가장 확실한 방법이지만 시간이 얼마나 걸릴지 알 수 없어요.{nl}어쩌면 며칠 후에나 반응이 있을지도 모르죠.	유그리나스
QUEST_LV_0400_20180327_000024	Did you install the detectors?{nl}Now we simply need to wait for a reaction.	잘 설치하고 오셨나요?{nl}이제 반응이 있기를 기다려야겠군요.	유그리나스
QUEST_LV_0400_20180327_000025	While we wait for the detectors to react, it would be best to carry on with other research.{nl}As I said, there's no telling when it will happen.	역병 감지석에 반응이 있을 때까지 다른 조사를 해보는 게 좋겠어요.{nl}언제 반응이 있을지 알 수 없으니까요.{nl}	유그리나스
QUEST_LV_0400_20180327_000026	I say we should collect some samples from the forest plants.{nl}I believe there are some sample collecting tools among the things we left at the Lower Shipping Station.{nl}	노브리어 숲에 있는 식물들에서 표본을 채집해보도록 하죠.{nl}하부 운송지쪽에 둔 짐 중에 식물 표본채집 도구가 있을 거예요.{nl}	유그리나스
QUEST_LV_0400_20180327_000027	Cicas was too ill to get them organized.{nl}Please find the sample collecting tools and gather a few plant samples.	시카스가 역병에 걸리는 통에 정신이 없어서 제대로 정리하지 못했거든요.{nl}식물 표본채집 도구를 찾아서 표본을 채집해주세요.	유그리나스
QUEST_LV_0400_20180327_000028	After you find the tools, head to the Nobreer Falls and collect the samples.{nl}We will need samples of plants like herbs and roots.	식물 표본채집 도구를 찾고 나면 노브리어 폭포에 가서 식물 표본을 모아주세요.{nl}풀이나 나무뿌리 같은 것들을 모아주시면 됩니다.	유그리나스
QUEST_LV_0400_20180327_000029	If we're unable to find anything from the plants, we'll have to investigate the monsters.	식물 표본에서 아무것도 찾지 못하면 몬스터들도 조사해봐야겠어요.	유그리나스
QUEST_LV_0400_20180327_000030	Did you bring the plant samples?	식물 표본은 잘 가져오셨나요?{nl}	유그리나스
QUEST_LV_0400_20180327_000031	Let's have a look then...{nl}There doesn't seem to be anything worthy of note here.	어디 보자..{nl}여기서도 특이한 건 찾을 수 없군요.	유그리나스
QUEST_LV_0400_20180327_000032	I'm afraid we're going to need some samples from the monsters.{nl}That is, if you will help me.{nl}	아무래도 몬스터의 표본도 살펴봐야겠어요.{nl}조금만 더 도와주세요.{nl}	유그리나스
QUEST_LV_0400_20180327_000033	Collecting monster samples requires a specific chemical.{nl}I believe Cicas had it, but due to his condition he had to leave it at the site we were investigating.	몬스터의 표본은 특별한 약품을 이용해서 채집해야해요.{nl}원래는 시카스가 가지고 있었는데 지금 이 지경이 되는 바람에 조사하던 곳에 두고 왔네요.{nl}	유그리나스
QUEST_LV_0400_20180327_000034	If you go to Big Tree Footbridge, you'll find the special solution Cicas was using, along with some sample containers.{nl}I can't be sure where exactly he left them, however.	거목 징검다리에 가면 시카스가 사용하던 특수 용액과 표본 보존병이 있을 겁니다.{nl}워낙 정신이 없었던 터라 어디에 뒀는지 정확하게는 기억이 나지 않네요.	유그리나스
QUEST_LV_0400_20180327_000035	After you find the solution and the containers, go to the Upper Shipping Station.{nl}Spray the solution over a few monsters there, then defeat them.{nl}	특수 용액과 표본 보존병을 찾으시면 상부 운송지로 가세요.{nl}그곳에 있는 몬스터에게 특수 용액을 뿌리고 처치하시면 됩니다.{nl}	유그리나스
QUEST_LV_0400_20180327_000036	If a monster dies, its cells will break down, meaning the data will be inaccurate.{nl}The solution is needed to stop the cells from breaking down.	몬스터가 죽으면 세포가 굳어버려서 정확한 정보를 얻을 수가 없거든요.{nl}그래서 특수 용액으로 세포가 굳는 것을 방지해야 하죠.	유그리나스
QUEST_LV_0400_20180327_000037	Let us hope the pandemic detectors react meanwhile.	그동안에 역병 감지석에 뭔가 반응이 있으면 좋을 텐데요.	유그리나스
QUEST_LV_0400_20180327_000038	Oh, these are very well preserved.{nl}Let's have a look...{nl}	오, 제대로 보존되어 있군요.{nl}어디보자..{nl}	유그리나스
QUEST_LV_0400_20180327_000039	Hmm... There's certainly a type of energy here...{nl}But I'm afraid it's not enough to be sure...{nl}	음.. 뭔가 기운이 있는 것 같기는 한데..{nl}이것만으로는 확실하게 알 수 없겠어요..{nl}	유그리나스
QUEST_LV_0400_20180327_000040	I can't tell if there's a connection with the Nobreer Epidemic.{nl}I need to go back and investigate it.	노브리어의 역병과 관계있는 것인지도 애매하고요.{nl}이건 돌아가서 자세하게 알아봐야겠어요.	유그리나스
QUEST_LV_0400_20180327_000041	For now I suppose we can check the detectors for a reaction.{nl}Would you bring back the epidemic detectors installed at the Nobreer Intersection?	이제 역병 감지석에 뭔가 감지된 게 있는지 확인해 봐도 될 것 같습니다.{nl}노브리어 사거리에 설치해둔 역병 감지석을 가져와 주세요.	유그리나스
QUEST_LV_0400_20180327_000042	I sure hope there's been a reaction...	부디 뭔가 반응이 있으면 좋겠는데요..	유그리나스
QUEST_LV_0400_20180327_000043	If the detectors haven't reacted, I'll be going home empty-handed.{nl}I'm worried for the patients of the disease...	역병 감지석에도 아무런 반응이 없다면 빈손으로 돌아가게 되겠죠.{nl}갑자기 역병에 걸린 환자들은 어쩐다..	유그리나스
QUEST_LV_0400_20180327_000044	What? {nl}You saw something surrounded by an ominous energy head towards the Evac Route?	네? {nl}불길한 기운이 느껴지는 존재가 피난로 쪽으로 가는 걸 봤다고요?	유그리나스
QUEST_LV_0400_20180327_000045	I can feel a very strong energy from the detectors your brought back, too.{nl}It does feel similar to the energy of the disease... Although slightly different.{nl}	가져오신 역병 감지석에도 엄청난 기운이 느껴져요.{nl}역병의 기운과 비슷한데.. 조금 달라요.{nl}	유그리나스
QUEST_LV_0400_20180327_000046	It's certainly very strong and evil.{nl}Whatever you saw at the Nobreer Intersection could very well be the source of the epidemic.	훨씬 강하고 기분 나쁜 기운이군요.{nl}어쩌면 노브리어 사거리에서 보신 게 역병의 정체일 수도 있겠어요.{nl}	유그리나스
QUEST_LV_0400_20180327_000047	Come to think of it, I have heard talks of a Demonic Plague before.{nl}A dark demon that brings misery and despair unto humans.	그러고 보니 예전에 역귀에 대해서 들은 적이 있네요.{nl}사람들에게 재앙과 불행을 가져오는 어두운 존재라고요.{nl}	유그리나스
QUEST_LV_0400_20180327_000048	If what you saw was this demon... It could mean grave danger.{nl}We ought to be careful.	혹시 그것의 정체가 역귀라면.. 위험할지도 몰라요.{nl}조심하시는 게 좋겠어요.	유그리나스
QUEST_LV_0400_20180327_000049	Remember to be careful.{nl}If it really is the Demonic Plague, it will be very dangerous.	그래도 조심하세요.{nl}정말로 역귀라면 굉장히 위험할 수도 있으니까요.	유그리나스
QUEST_LV_0400_20180327_000050	In any case, we may just get some clues about the cure from this demon.	어쩌면 역귀에게서 역병을 치료할 단서를 얻을 수 있을지도 모르겠네요.	유그리나스
QUEST_LV_0400_20180327_000051	Did you really defeat the Demonic Plague?{nl}	정말로 역귀를 처치하신 건가요?{nl}	유그리나스
QUEST_LV_0400_20180327_000052	And you brought its core.{nl}I'm certain this is the source of the epidemic.	게다가 이건 역귀의 핵이군요.{nl}틀림없이 이게 역병의 원인일 거예요.{nl}	유그리나스
QUEST_LV_0400_20180327_000053	If I bring this back to the Plague Doctor Master, he'll be able to produce a cure.{nl}Thank you so much.{nl}	이걸 플레이그 닥터 마스터께 가져다드리면 분명 치료제를 만들 수 있을 겁니다.{nl}정말 고맙습니다.{nl}	유그리나스
QUEST_LV_0400_20180327_000054	The person who's here to replace us has just arrived.{nl}Cicas isn't feeling very well either, so we should be on our way now.{nl}	마침 지원을 요청했던 사람도 도착했어요.{nl}시카스의 상태도 좋지 않으니 저는 서둘러서 돌아가 보겠습니다.{nl}	유그리나스
QUEST_LV_0400_20180327_000055	Your precious help will always be remembered.{nl}After all, you are the one who saved all those suffering from the epidemic.	당신의 도움은 반드시 잊지 않고 전하도록 할게요.{nl}노브리어 역병에 고통받는 사람들을 구원한 은인이시니까요.	유그리나스
QUEST_LV_0400_20180327_000056	There's a disease spreading around here.{nl}You should leave while you still can.	이곳은 위험한 역병이 발병한 곳입니다.{nl}위험하니 빨리 벗어나세요.	유그리나스
QUEST_LV_0400_20180327_000057	I must think of those suffering from the Nobreer Epidemic and find a clue.	노브리어 역병에 고통받고 있는 사람들을 생각해서라도 반드시 단서를 찾아야 합니다.	유그리나스
QUEST_LV_0400_20180327_000058	Kupole Lenja	큐폴 레냐	
QUEST_LV_0400_20180327_000059	I am a Kupole at the service of Goddess Laima.{nl}I'm waiting for the right time here under Her orders.	저는 라이마 여신을 모시던 큐폴이에요.{nl}그녀의 뜻에 따라 이곳에서 때가 오길 기다리고 있죠.	큐폴 레냐
QUEST_LV_0400_20180327_000060	The treaty that goddesses and demons signed many, many eras ago is more than a simple agreement.	먼 옛날 여신과 마족이 남긴 서약은 단순한 약속 이상의 의미가 있죠.	큐폴 레냐
QUEST_LV_0400_20180327_000061	One of my tasks is soon to be completed, it seems.	제 역할 중 하나는 이제 곧 끝이군요.	큐폴 레냐
QUEST_LV_0400_20180327_000062	I do regret not paying closer attention to Laima's words, but we mustn't stop.{nl}The world is not quite over yet.{nl}	라이마 여신의 말에 귀 기울이지 않은 것은 후회되지만 이대로 있을 수는 없죠.{nl}아직 세상이 완전히 끝난 건 아니니까요.{nl}	큐폴 레냐
QUEST_LV_0400_20180327_000063	I'm certain there will be other many actions to take, I believe Her words.{nl}Surely She still has hope.	그녀의 말대로 구원자가 이곳에 오고 서약을 얻은 것처럼 아직 해볼 수 있는 일들이 있을 거예요.{nl}아직 희망은 있다는 거겠죠.	큐폴 레냐
QUEST_LV_0400_20180327_000064	Welcome.{nl}I was waiting for you, Savior.{nl}My name is Kupole Lenja, I serve Goddess Laima.	어서오세요.{nl}기다리고 있었습니다, 구원자님.{nl}저는 라이마 여신을 모시던 큐폴 레냐라고 합니다.	큐폴 레냐
QUEST_LV_0400_20180327_000065	{nl}A time longer than 1000 years ago, Goddess Laima foresaw that you would arrive.{nl}She said there would be something here that must be passed unto you.	{nl}천년보다도 훨씬 이전부터 라이마 여신은 당신이 이 곳에 오게 될 것을 예언하셨습니다.{nl}그리고 이 곳에서 당신께 전할 것이 있다고 하셨죠.	큐폴 레냐
QUEST_LV_0400_20180327_000066	{nl}The truth of a distant era... A story of goddesses and demons.{nl}For a long, long time, I have waited here for you to arrive and face this truth.	{nl}그것은 아주 먼 옛날의 진실.. 여신과 마족의 이야기라고 합니다.{nl}저는 당신이 그 진실을 마주할 수 있도록 이 곳에서 오래도록 당신을 기다려 온 것입니다.	큐폴 레냐
QUEST_LV_0400_20180327_000067	{nl}Savior, follow Her words. Retrieve the ancient treaty here kept and confirm this truth.{nl}For the world, for you, and for those foolish enough to have doubted Her words four years in the past...	{nl}구원자여, 그녀의 바람을 들어 이 곳에서 과거의 서약을 되찾고 먼 옛날의 진실을 확인하세요.{nl}세계를 위해서, 당신을 위해서, 그리고 사 년 전까지도 그녀를 믿지 못했던 어리석은 존재들을 위해서..	큐폴 레냐
QUEST_LV_0400_20180327_000068	Goddess Laima did not tell me how to retrieve the treaty.{nl}She must have not wanted anyone but the Savior to access it.	라이마 여신은 저에게도 서약을 얻는 방법을 알려주지 않으셨습니다.{nl}구원자가 아닌 다른 존재에게 서약이 넘어가는 것을 염려하신 것이지요.	큐폴 레냐
QUEST_LV_0400_20180327_000069	{nl}She wrote the instructions to obtaining the treaty on a book called the Prophecy Tome.{nl}She made sure only the Savior would be allowed to acquire the Tome.	{nl}라이마 여신은 서약을 얻을 수 있는 방법이 적힌 예언의 서라는 것을 만드셨습니다.{nl}그리고 예언의 서는 진정한 구원자만이 얻을 수 있도록 해 두셨죠.	큐폴 레냐
QUEST_LV_0400_20180327_000070	{nl}To receive the Prophecy Tome, you must prove that you are the Savior.{nl}You may attest your status to the three stone pagodas of Pranasyste Way.	{nl}예언의 서를 얻기 위해선 진정한 구원자인지를 증명받아야 합니다.{nl}프라나시스테 길에 있는 세 개의 예언의 석탑에서 구원자임을 증명받으세요.	큐폴 레냐
QUEST_LV_0400_20180327_000071	{nl}Prove to them that you are the Savior and the Prophecy Tome will appear to you.	{nl}진정한 구원자라면 그 뒤에 예언의 서를 얻을 수 있을 것입니다.	큐폴 레냐
QUEST_LV_0400_20180327_000072	Everything must be done by the Savior, and the Savior alone.{nl}My task is merely to deliver to you the instructions and wait.	모든 것은 구원자 스스로 하도록 되어 있어요.{nl}저는 그저 저에게 주어진 역할대로 당신에게 말을 전하고 기다릴 뿐이죠.	큐폴 레냐
QUEST_LV_0400_20180327_000073	Did you find the Prophecy Tome?	예언의 서는 찾으셨나요?	큐폴 레냐
QUEST_LV_0400_20180327_000074	The Tome was made by the power of Goddess Laima.{nl}Therefore, it can only be seen through the power of fate.{nl}	예언의 서는 라이마 여신의 힘으로 만들어졌습니다.{nl}그래서 운명의 힘으로만 내용을 볼 수 있답니다.{nl}	큐폴 레냐
QUEST_LV_0400_20180327_000075	Her power is imbued in the Orb of Fate located in Rechimas Way.{nl}You must first receive the power of the Orb in order to read the Prophecy Tome.{nl}	리키마스 길에 있는 운명의 보주에 그녀의 힘이 담겨있습니다.{nl}운명의 보주로부터 힘을 받아 예언의 서를 읽고 따르도록 하세요.{nl}	큐폴 레냐
QUEST_LV_0400_20180327_000076	All I can do from here is wait for you to acquire the treaty and return.{nl}Everything you need to know will be written in the Prophecy Tome. I will be waiting at the Yudejan Altar.	지금부터 제가 할 수 있는 일은 그저 당신이 서약을 얻어 돌아오는 것을 기다리는 일뿐입니다.{nl}모든 것은 예언의 서에 적혀 있으니, 저는 유데이안의 제단 쪽에서 기다리고 있겠습니다.	큐폴 레냐
QUEST_LV_0400_20180327_000077	The demons have started to wander around Yudejan Forest.{nl}They covet the treaty that's hidden here.	얼마 전부터 마족이 유데이안 숲을 돌아다니고 있습니다.{nl}이 곳에 존재하는 서약을 노리는 것일 테지요.	큐폴 레냐
QUEST_LV_0400_20180327_000078	{nl}They must not want the Savior to obtain it.{nl}Goddess Laima did make provisions for this moment, but still...	{nl}아마도 서약이 구원자에게 넘어가는 것을 원치 않을 겁니다.{nl}라이마 여신께서 대비를 해 두셨다고는 하지만 혹시 모르니..	큐폴 레냐
QUEST_LV_0400_20180327_000079	{nl}If you cross paths with a demon, eliminating it would be the wisest thing to do.	{nl}혹시라도 마족을 마주치게 된다면 그 자리에서 처단하는 것이 좋겠습니다.	큐폴 레냐
QUEST_LV_0400_20180327_000080	My role is to merely relay unto you the words of Goddess Laima and look over the developments.{nl}All else is dependent on you alone.	제 역할은 그저 당신에게 라이마 여신의 뜻을 전달하고 그 결과를 지켜보는 것입니다.{nl}모든 것은 당신에게 달려있어요.{nl}	큐폴 레냐
QUEST_LV_0400_20180327_000081	I can only tell you to beware of the demons that covet the treaty.	다만, 서약을 노리는 마족은 조심하십시오.	큐폴 레냐
QUEST_LV_0400_20180327_000082	You have obtained the treaties and the slate.	여신의 서약, 마족의 서약 그리고 서약의 석판까지 모두 손에 넣으셨군요.	큐폴 레냐
QUEST_LV_0400_20180327_000083	Now you must read the contents of the treaty.{nl}You can do so at the Yudejan Altar.{nl}	이제 서약의 내용을 확인할 차례군요.{nl}유데이안의 제단에서 서약을 볼 수 있죠.{nl}	큐폴 레냐
QUEST_LV_0400_20180327_000084	Place the treaty slate in the Yudejan Altar, then set the goddess treaty and the demon treaty.{nl}The contents of the treaty should then be revealed.	유데이안의 제단에 서약의 석판을 올리고 여신의 서약과 마족의 서약을 띄우세요.{nl}그러면 서약의 내용을 읽을 수 있다고 전해 들었습니다.{nl}	큐폴 레냐
QUEST_LV_0400_20180327_000085	I know neither its contents nor what they will mean to you.{nl}But if it was Laima's will to pass onto you this message through Her prophecy, surely they are important.	그게 무슨 내용일지, 구원자님께 어떤 의미가 있을지는 저도 모릅니다.{nl}하지만 라이마 여신이 예언을 통해 무언가를 보고 당신에게 전하고자 했으니 분명 중요한 일일 것입니다.	큐폴 레냐
QUEST_LV_0400_20180327_000086	The treaty was signed a thousand... No, more than a thousand years ago, by both demons and goddesses.{nl}Perhaps you already knew this, or perhaps you're surprised to hear it for the first time.{nl}	서약은 천 년.. 아니 그보다도 훨씬 전에 여신과 마족이 맺은 약속입니다.{nl}당신이 이미 알고 있을 수도, 처음 듣는 놀라운 사실일 수도 있어요.{nl}	큐폴 레냐
QUEST_LV_0400_20180327_000087	All I'm certain of is that you must know the contents of the treaty.{nl}That is what Goddess Laima prepared for you.	어떤 내용이라도 당신에게 전해져야 할 이야기라는 것만은 확실하겠죠.{nl}라이마 여신이 이렇게까지 준비해둔 일이니까요.	큐폴 레냐
QUEST_LV_0400_20180327_000088	I wonder if things would have been different had we listened to Laima.{nl}It's too late for that, I suppose.	라이마 여신의 말에 더 귀 기울였더라면 뭔가 달라졌을까요?{nl}이미 늦은 일이지만요.	큐폴 레냐
QUEST_LV_0400_20180327_000089	Did you read the treaty?{nl}	서약의 내용은 확인하셨나요?{nl}	큐폴 레냐
QUEST_LV_0400_20180327_000090	I know not what meaning the treaty will have to you.{nl}I was simply told that it was meant for the eyes of the Savior.	서약이 당신에게 어떤 의미가 있을지는 모르겠어요.{nl}다만 이 또한 구원자가 알아야 할 일이겠죠.{nl}	큐폴 레냐
QUEST_LV_0400_20180327_000091	The future depends on you now.{nl}Every choice you make shall be a step towards the salvation of our world.{nl}	이제 앞으로 갈 길은 당신에게 달려있습니다.{nl}당신의 선택 하나하나가 세상을 구할 발걸음이 될 것입니다.{nl}	큐폴 레냐
QUEST_LV_0400_20180327_000092	May your path be blessed, Savior...	구원자의 앞길에 축복을..	큐폴 레냐
QUEST_LV_0400_20180327_000093	Kedora Alliance Merchant Alta	케도라 상단원 알타	
QUEST_LV_0400_20180327_000094	I came here since I was worried, but I won't dare to go in there by myself.{nl}That's why I am asking you.	걱정이 돼서 와 봤지만 혼자서는 저 안으로 들어갈 엄두가 안나는구먼.{nl}그러니 이렇게 자네에게 부탁하는 걸세.	케도라 상단원 알타
QUEST_LV_0400_20180327_000095	I can't just wonder into places like that you know.{nl}There are monsters just sitting there...	안에 뭐가 있을 지 어떻게 알고 들어가겠나.{nl}뻔히 저렇게 몬스터들이 있기도 하고..	케도라 상단원 알타
QUEST_LV_0400_20180327_000096	There's rumors of the Alembique Legend among the refugees.{nl}I wanted to know the truth.	피난민들 사이에서 알렘빅 전설이라는 것이 돌고 있더라고.{nl}그 실체를 확인하고 싶었지.	케도라 상단원 알타
QUEST_LV_0400_20180327_000097	{nl}There might be products that the Alliance is looking for...{nl}Since you were going to explore the cave anyways, it's like hitting two Popolions with one stone.	{nl}상단에서 찾는 물건이 있을지도 모르고..{nl}자네도 이 동굴을 탐험할 거였으면 겸사겸사 기고 용병단을 찾아주면 서로 좋은 일 아닌가.	케도라 상단원 알타
QUEST_LV_0400_20180327_000098	{nl}I'll give you this book as payment.{nl}It'll be better than going in blind will it not?	{nl}대신 이 책을 주겠네.{nl}아무 것도 모르고 들어가는 것 보다는 조금이나마 도움이 될테니 말이야.	케도라 상단원 알타
QUEST_LV_0400_20180327_000099	Priester Lintas	사제 린타스	
QUEST_LV_0400_20180327_000100	Priest Lintas is correcting the contents of the monument.{nl}The process is taking some time.	사제 린타스가 기념비의 내용을 수정 중이다.{nl}꽤 작업이 길어지고 있다.	사제 린타스
QUEST_LV_0400_20180327_000101	Thanks to you, the monument has been corrected.{nl}We need to check up on the status of Priest Kidas and Brunas.	덕분에 기념비를 수정했습니다.{nl}사제 키다스와 브루나스의 진행 상황을 알아봐야겠습니다.	사제 린타스
QUEST_LV_0400_20180327_000102	Wogus	우그니스	
QUEST_LV_0400_20180327_000103	Even with the help, a flechette is nowhere to be found.{nl}I should go back to my master after sorting things out a bit in here.	도움을 받아도 플레세트는 못 찾았어요.{nl}일단 여기 일을 좀 정리해서 스승님께 돌아갈 겁니다.	우그니스
QUEST_LV_0400_20180327_000104	Aquilas	아퀼라스	
QUEST_LV_0400_20180327_000105	I came here to learn archery but am just running errands finding that blasted arrow...{nl}If I knew that I had to look for arrows. I would not have started this journey...{nl}	궁술을 배우려고 여기까지 따라왔건만 알려주는 건 별거 없고 화살을 찾으라니..{nl}화살 찾으러 다닌다는 사실만 알았어도 이런 고생길에 나서진 않았을 거야.. {nl}	아퀼라스
QUEST_LV_0400_20180327_000106	I mean, this is all because of Lydia Schaffen.{nl}She should have taken her Flechette or whatever if she had used it to kill Ziburynas!	리디아 샤펜도 그렇지. {nl}플레세트인지 뭔지로 지부리나스를 죽였으면 화살을 수거해 가야지 그냥 두고가?	아퀼라스
QUEST_LV_0400_20180327_000107	{nl}Who cares if she is a legendary person.{nl}She doesn't know how to look after her things.	{nl}전설적인 사람이라고 추앙 받으면 뭐해.{nl}자기 물건도 소중히 안 다루는걸.	아퀼라스
QUEST_LV_0400_20180327_000108	{nl}I can't understand my master.{nl}I don't know how I can be forgiven if I find that Flechette or whatever.	{nl}스승님도 참 이해 안돼.{nl}플레세트인지 뭔지를 찾으면 용서를 구할 수는 있는 거야?	아퀼라스
QUEST_LV_0400_20180327_000109	{nl}Even if I do somehow agree that it is important... I don't get how reporting on the vegetation is supposed to be important.{nl}Ugh... Not my kind of work.	{nl}백 번 양보해도.. 찾으려는 화살은 안 찾고 식생이나 보고하라는 건 정말 이해가 안돼.{nl}으… 하기 싫어.	아퀼라스
QUEST_LV_0400_20180327_000110	I'd be really grateful if you'd offer any type of help.{nl}First of all, could you get me some Poppy Bracken, Aily Grass and Pria Flowers.	도와준다면야 나야 좋지.{nl}일단 포피 고사리와 아일리 풀, 프리아 꽃잎을 모아줘.	아퀼라스
QUEST_LV_0400_20180327_000111	{nl}What do they have to do with the legendary arrow?{nl}I have no idea either.	{nl}이게 전설의 화살이랑 무슨 상관이냐고?{nl}그건 나도 정말 궁금해.	아퀼라스
QUEST_LV_0400_20180327_000112	Stupid Flechette or whatever it's called...	플레세트인지 뭔지 참 내..	아퀼라스
QUEST_LV_0400_20180327_000113	Mechen	메켄	
