ITEM_20180327_000036	이것을 매고 있으면 아군을 구분하는데 도움을 줍니다. 한편으로 적에게 주요인물로 부각되며, 상황에 따라 자랑할 기회가 되거나 위기를 불러올 수도 있습니다.	
ITEM_20180327_000037	다이아 암밴드	
ITEM_20180327_000038	이것을 매고 있으면 아군을 구분하는데 도움을 줍니다. 가끔은 사람들 앞에서 일부러 유리에 흠집을 내는 모습을 보여주어도 좋습니다.	
ITEM_20180327_000039	술 장식 암밴드	
ITEM_20180327_000040	이것을 매고 있으면 아군을 구분하는데 도움을 줍니다. 술장식에 기념품을 달아 자신만의 개성을 나타내는 사람도 있다고 합니다. 	
ITEM_20180327_000041	샤먼 암밴드	
ITEM_20180327_000042	이것을 매고 있으면 아군을 구분하는데 도움을 줍니다. 몇몇 사람들의 오해와는 달리 이 밴드의 모양새는 사두 마스터와는 아무런 관련이 없습니다.  	
ITEM_20180327_000043	오리엔트 암밴드	
ITEM_20180327_000044	이것을 매고 있으면 아군을 구분하는데 도움을 줍니다. 왕국의 해군력이 약하던 시절 유명한 해적단이 사용하던 장식이라는 설이 있습니다.	
ITEM_20180327_000045	골든 암밴드	
ITEM_20180327_000046	시즌 한정 서버에 참여하신 분들께 감사한 마음으로 드리는 작은 기념품 암밴드입니다.	
ITEM_20180327_000047	잎사귀 무늬 암밴드	
ITEM_20180327_000048	이것을 매고 있으면 아군을 구분하는데 도움을 줍니다. 신수의 날 이후 나무와 풀이라면 지겹다는 사람들도 이 밴드는 곧잘 차고 다닙니다.	
ITEM_20180327_000049	잠자리 암밴드	
ITEM_20180327_000050	이것을 매고 있으면 아군을 구분하는데 도움을 줍니다. 절대로 실제 잠자리를 박제하여 붙인 것은 아닙니다. 	
ITEM_20180327_000051	느낌있는 암밴드	
ITEM_20180327_000052	이것을 매고 있으면 아군을 구분하는데 도움을 줍니다. 아군 느낌 아니까..	
ITEM_20180327_000053	리본 암밴드	
ITEM_20180327_000054	이것을 매고 있으면 아군을 구분하는데 도움을 줍니다. 차고 있다고 자신이 누군가에게 선물이 되지는 않습니다.	
ITEM_20180327_000055	엄지척 암밴드	
ITEM_20180327_000056	이것을 매고 있으면 아군을 구분하는데 도움을 줍니다. 또한 어쩐지 많은 사람의 지지를 받는 기분이 듭니다. 	
ITEM_20180327_000057	길드 배틀 1위 암밴드	
ITEM_20180327_000058	길드 배틀에서 1위를 달성한 길드원에게 주어지는 암밴드입니다.	
ITEM_20180327_000059	길드 배틀 2위 암밴드	
ITEM_20180327_000060	길드 배틀에서 2위를 달성한 길드원에게 주어지는 암밴드입니다.	
ITEM_20180327_000061	길드 배틀 3위 암밴드	
ITEM_20180327_000062	길드 배틀에서 3위를 달성한 길드원에게 주어지는 암밴드입니다.	
ITEM_20180327_000063	선도 암밴드	
ITEM_20180327_000064	선도부가 착용하는 암밴드입니다.	
ITEM_20180327_000065	백골 암밴드	
ITEM_20180327_000066	불량 서클을 표시하는 암밴드입니다.	
ITEM_20180327_000067	바니즈 암밴드	
ITEM_20180327_000068	귀여운 토끼가 인상적인 암밴드입니다.	
ITEM_20180327_000069	순백의 암밴드	
ITEM_20180327_000070	흰색 하트가 인상적인 암밴드입니다.	
ITEM_20180327_000071	지구의 행복 암밴드	
ITEM_20180327_000072	지구가 행복해지기를 기원하는 구원자가 착용하는 암밴드입니다.	
ITEM_20180327_000073	디오니스 암밴드	
ITEM_20180327_000074	바카리네가 아끼는 디오니스를 모방한 암밴드입니다.	
ITEM_20180327_000075	없음_hair	
ITEM_20180327_000076	테리우스	
ITEM_20180327_000077	헤어[남성]	
ITEM_20180327_000078	왕국의 유서깊은 가문의 계승자가 처음 이런 머리 모양을 한 후 상류층 사이에서 많은 이들이 이를 따라했습니다. 다만 외모가 받쳐주지 않는다면 완벽한 매력을 발산하기 약간 어렵습니다.	
ITEM_20180327_000079	댄디 웨이브컬	
ITEM_20180327_000080	천년제를 즈음하여 복원된 머리 모양으로 많은 사람들이 흉내를 내려 했으나 만들기도 유지하기도 어렵기 때문에 귀족들이 주로 하였습니다.	
ITEM_20180327_000081	숏 컷	
ITEM_20180327_000082	짧은 머리가 예쁘게 어울립니다. 다만 머리를 짧게 자르는 일에 가장 큰 장점은 잘라낸 머리카락을 팔 수도 있다는 점입니다, 	
ITEM_20180327_000083	비대칭 숏 컷	
ITEM_20180327_000084	상대가 당신의 살짝 가린 얼굴에 매력을 느낄 것입니다.	
ITEM_20180327_000085	리젠트	
ITEM_20180327_000086	은근한 금빛을 머금은 머릿결이 한 줄기가 당신의 뒷모습을 빛나게 합니다.	
ITEM_20180327_000087	숏 샤기	
ITEM_20180327_000088	밝고 가벼운 느낌을 주어 착용자를 멋지게 보이도록 합니다.	
ITEM_20180327_000089	넘긴 머리	
ITEM_20180327_000090	유행을 타지 않으면서도 멋을 잃지 않는 머리 모양입니다.	
ITEM_20180327_000091	베이비펌	
ITEM_20180327_000092	이 머리 모양의 출현 시기는 약 80년전 도미펠 국왕의 통치기로 알려져 있습니다. 당시의 귀족들이 득세한 성직자 및 마법사와 구별하기 위해 고안되었으나 이후 많은 사람이 따라하면서 딱히 귀족의 머리모양만은 아니게 되었습니다.	
ITEM_20180327_000093	댄디	
ITEM_20180327_000094	이 머리모양을 창안한 사람은 르귄 가문의 선조 가운데 한 명이었다고 합니다.	
ITEM_20180327_000095	숏 포니테일	
ITEM_20180327_000096	리디아 샤펜이 머리가 짧았던 시절에 그녀의 제자들이 스승을 따라하면서 생겨난 머리모양이라고 합니다. 기원이 여성이었지만, 이후 많은 남성들의 교정으로 현재의 남성 머리 모양으로도 존재합니다.	
ITEM_20180327_000097	노블 웨이브	
ITEM_20180327_000098	밝은 금빛의 머리가 당신의 외모를 고귀하게 보이도록 합니다.	
ITEM_20180327_000099	쉐도우펌	
ITEM_20180327_000100	단순한 기술로 만들어진 머리 모양이 아닙니다. 이 형태를 유지하기 위해 숨은 마법이 작용하고 있습니다. 그야말로 일상속의 마법이라 할 수 있습니다. 	
ITEM_20180327_000101	올림 웨이브	
ITEM_20180327_000102	머리 모양 따위가 여신에 대한 공경을 보여줄 수 있는 시작점일 리가 없다고 말하는 사람도 있습니다. 그러나 여신께서도 취향을 지니고 계십니다. 	
ITEM_20180327_000103	노블 포니테일	
ITEM_20180327_000104	왕국이 평화로운 시기마다 유행한 머리 모양입니다. 비록 신수의 날 이후의 시기이지만 그 시절을 다시 기원하는 마음이 담겨있습니다.	
ITEM_20180327_000105	코카트리스 헤드(남)	
ITEM_20180327_000106	헬멧[남성]	
ITEM_20180327_000107	착용 시 외형이 변경됩니다. 염색약의 색상이 적용되지 않습니다.	
ITEM_20180327_000108	퀴프 컷	
ITEM_20180327_000109	이 머리 모양은 이케멜 국왕 시대에 왕국 밖의 부족사회에 전파되기도 했습니다.	
ITEM_20180327_000110	노블 댄디 컷	
ITEM_20180327_000111	활동적인 신사와 기품을 유지하려는 강한 남성들이 선호하는 머리 모양입니다.	
ITEM_20180327_000112	컬링 백 펌	
ITEM_20180327_000113	처음에는 이성과 강한 서약을 맺고 그것을 지키겠다는 의지를 나타내기 위한 머리 모양이었습니다. 지금에 이르러서는 그런 맹세의 의미는 남아있지 않습니다. 	
ITEM_20180327_000114	어퍼바인드 투블럭	
ITEM_20180327_000115	처음에는 복수를 맹세한 전사들의 머리 모양에서 기원했다고 합니다. 현대에 이르러서는 서약을 기려 맺는 일은 없고, 장식의 의미가 더 강합니다.	
ITEM_20180327_000116	투블럭	
ITEM_20180327_000117	어퍼바인드 투 블럭에서 맹세의 의미가 사라지면서 자연스럽게 발생한 변형된 머리 모양입니다.	
ITEM_20180327_000118	프린스 웨이브	
ITEM_20180327_000119	예전 왕가의 자제들이 주로 하던 머리로, 자연스러운 우아함과 찰랑이는 머릿결을 자랑합니다.	
ITEM_20180327_000120	미디엄 커트	
ITEM_20180327_000121	과거 상류층들이 주로 하고 다녔던 머리모양으로, 유지하기 위해서는 여러가지 안료를 혼합한 특수한 액체로 고정하였다는 기록도 있을 정도입니다.	
ITEM_20180327_000122	비대칭 롱 컷	
ITEM_20180327_000123	착용 시 헤어가 변경됩니다.	
ITEM_20180327_000124	치킨 푸들 헤드(남)	
ITEM_20180327_000125	턱시도 냥이 헤드(남)	
ITEM_20180327_000126	포포리온 헤드(남)	
ITEM_20180327_000127	펭귄 헤드(남)	
ITEM_20180327_000128	하나밍 헤드(남)	
ITEM_20180327_000129	케파 헤드(남)	
ITEM_20180327_000130	볼륨웨이브 트윈테일	
ITEM_20180327_000131	헤어[여성]	
ITEM_20180327_000132	소문에 의하면, 라민 장군이 폐도에서 이 머리 모양 덕분에 공주를 알아보고 절반쯤 파묻힌 공주를 구할 수 있었다고 합니다.	
ITEM_20180327_000133	볼륨웨이브	
ITEM_20180327_000134	꾸미지 않은 자연스러움이 멋지게 드러나는 머리 모양입니다. 마치 여신의 권능같다고나 할까요.	
ITEM_20180327_000135	롱 샤기	
ITEM_20180327_000136	볼륨 컬	
ITEM_20180327_000137	롱 포니테일	
ITEM_20180327_000138	트윈테일	
ITEM_20180327_000139	레게포니테일	
ITEM_20180327_000140	더블 번	
ITEM_20180327_000141	롱 레이어드	
ITEM_20180327_000142	숏 트윈테일	
ITEM_20180327_000143	묶은 롱 웨이브	
ITEM_20180327_000144	롱 웨이브 트윈테일	
ITEM_20180327_000145	노블 롱	
ITEM_20180327_000146	폐도에 있던 왕가의 영애들을 위한 여학교에서 시작된 머리 모양으로 이후 많은 여성들이 이를 따랐습니다.	
ITEM_20180327_000147	숏 컷 펌	
ITEM_20180327_000148	여신상의 성스러움이 내려 앉은 듯한 머릿결이라는 표현이 걸맞은 머리 모양입니다. 물론 나무조각상을 의미하진 않습니다.	
ITEM_20180327_000149	코카트리스 헤드(여)	
ITEM_20180327_000150	롱 웨이브 펌	
ITEM_20180327_000151	브레이드 포니테일	
ITEM_20180327_000152	내추럴 웨이브	
ITEM_20180327_000153	노블 웨이브 펌	
ITEM_20180327_000154	리본장식 더블 번	
ITEM_20180327_000155	비대칭 블렌드컷	
ITEM_20180327_000156	업스타일 헤어	
ITEM_20180327_000157	간단한 끈 등으로 묶어 올린 머리모양으로, 여신의 머리모양으로부터 유래하였다는 설이 있습니다.	
ITEM_20180327_000158	내추럴 포니테일	
ITEM_20180327_000159	치킨 푸들 헤드(여)	
ITEM_20180327_000160	턱시도 냥이 헤드(여)	
ITEM_20180327_000161	포포리온 헤드(여)	
ITEM_20180327_000162	펭귄 헤드(여)	
ITEM_20180327_000163	하나밍 헤드(여)	
ITEM_20180327_000164	케파 헤드(여)	
ITEM_20180327_000165	노란색 렌즈	
ITEM_20180327_000166	렌즈	
ITEM_20180327_000167	눈의 색상을 변경할 수 있는 컬러 콘텍트 렌즈입니다. 우클릭으로 착용하면 색상이 변경됩니다.	
ITEM_20180327_000168	바이올렛 렌즈	
ITEM_20180327_000169	크림슨 렌즈	
ITEM_20180327_000170	블랙 렌즈	
ITEM_20180327_000171	핑크 하트 렌즈	
ITEM_20180327_000172	눈의 색상과 모양을 변경할 수 있는 컬러 콘텍트 렌즈입니다. 우클릭으로 착용하면 색상이 변경됩니다.	
ITEM_20180327_000173	반짝이 렌즈	
ITEM_20180327_000174	그레이 렌즈	
ITEM_20180327_000175	오렌지색 렌즈	
ITEM_20180327_000176	브라운 렌즈	
ITEM_20180327_000177	송편 헬멧 코스튬	
ITEM_20180327_000178	풍성한 한가위의 송편 입니다.	
ITEM_20180327_000179	복실복실 황금개 헬멧 코스튬	
ITEM_20180327_000180	복실복실 황금개 헬멧 코스튬입니다. 우클릭으로 착용하면 외형이 변경됩니다. 염색약의 색상이 적용되지 않습니다.	
ITEM_20180327_000181	24K 금괴 멍멍 헬멧 코스튬	
ITEM_20180327_000182	24K 금괴 멍멍 헬멧 코스튬입니다. 우클릭으로 착용하면 외형이 변경됩니다. 염색약의 색상이 적용되지 않습니다.	
ITEM_20180327_000183	금강불개 무사 헬멧 코스튬	
ITEM_20180327_000184	금강불개 무사 헬멧 코스튬 입니다. 우클릭으로 착용하면 외형이 변경됩니다. 염색약의 색상이 적용되지 않습니다.	
ITEM_20180327_000185	없음_weapon	
ITEM_20180327_000186	오래된 글라디우스	
ITEM_20180327_000187	한손검[베기]	
ITEM_20180327_000188	글라디우스는 왕국 병사의 기본 무장 중 하나로 민간에서도 널리 사용됩니다.	
ITEM_20180327_000189	글라디우스	
ITEM_20180327_000190	군용에 비해 성능 향상의 여지를 두고 제조됩니다.	
ITEM_20180327_000191	크루드 폴쳔	
ITEM_20180327_000192	베기 성능이 우수한 검입니다. 	
ITEM_20180327_000193	크루드 카스카라	
ITEM_20180327_000194	제조가 쉬워서 모험가들이 처음 검을 바꿀 때 많이 선택합니다.	
ITEM_20180327_000195	친퀘데아	
ITEM_20180327_000196	더 무겁고 더 강한 검을 원한다면 권장합니다.	
ITEM_20180327_000197	사브르	
ITEM_20180327_000198	기병들의 기본 무장이며, 베기에 적합한 구조를 지녔습니다. 검병이 있어 손을 보호하는 효과도 있습니다.	
ITEM_20180327_000199	샴시르	
ITEM_20180327_000200	크게 구부러진 초승달 검날이 베기에 위력적입니다.	
ITEM_20180327_000201	시미터	
ITEM_20180327_000202	무게는 약간 부담스럽지만, 베기에는 그만큼 위력적입니다.	
ITEM_20180327_000203	크리스	
ITEM_20180327_000204	구불구불한 날이 피해를 크게 입힙니다. 장식과 실용성을 동시에 추구하는 검입니다.	
ITEM_20180327_000205	스니커스니	
ITEM_20180327_000206	절단력이 무척 우수하여 경험많은 검사들도 애용합니다.	
ITEM_20180327_000207	오래된 샴시르	
ITEM_20180327_000208	오래된 시미터	
ITEM_20180327_000209	병사의 글라디우스	
ITEM_20180327_000210	정규병에게 지급됩니다. 민간제조 글라디우스에 비해 대체로 성능이 좋습니다. 	
ITEM_20180327_000211	촌장의 폴쳔	
ITEM_20180327_000212	이전 주인의 과거가 의심스러워지는 물건입니다.	
ITEM_20180327_000213	오래된 카스카라	
ITEM_20180327_000214	모플라	
ITEM_20180327_000215	실용성과 미적 감각을 모두 갖춘 검입니다.	
ITEM_20180327_000216	슈페리어 글라디우스	
ITEM_20180327_000217	폴쳔	
ITEM_20180327_000218	슈페리어 폴쳔	
ITEM_20180327_000219	카스카라	
ITEM_20180327_000220	슈페리어 친퀘데아	
ITEM_20180327_000221	슈페리어 사브르	
ITEM_20180327_000222	슈페리어 샴시르	
ITEM_20180327_000223	던켈 사브르	
ITEM_20180327_000224	던켈 스니커스니	
ITEM_20180327_000225	던켈 폴쳔	
ITEM_20180327_000226	던켈 카스카라	
ITEM_20180327_000227	던켈 친퀘데아	
ITEM_20180327_000228	던켈 샴시르	
ITEM_20180327_000229	코주카	
ITEM_20180327_000230	굳건한 날이 사용자에게 검의 길을 보여주는 듯합니다. 	
ITEM_20180327_000231	바들레르	
ITEM_20180327_000232	당신과 적 사이를 갈라놓는 것이 이 검의 진정한 효용입니다. 	
ITEM_20180327_000233	사이프	
ITEM_20180327_000234	자루에서 익숙한 거칠음을, 날에서 차가운 잔인함을 느낄 수 있습니다. 훌륭한 사용자는 보통 전자만을 체험합니다.	
ITEM_20180327_000235	콜리슈마르드	
ITEM_20180327_000236	죽어서도 검을 떨구지 않고자 하는 검사들의 투혼이 반영된 검입니다.	
ITEM_20180327_000237	피란기	
ITEM_20180327_000238	폼멜로도 찌를 수 있지만, 일부러 시도할 필요는 없습니다. 	
ITEM_20180327_000239	쏜 커터	
ITEM_20180327_000240	설령 기원이 탑승형 전투에 있어도 생각보다는 환경에 영향을 덜 받습니다. 	
ITEM_20180327_000241	데미온소드	
ITEM_20180327_000242	지닌 바 위력에 상관없이 마력에 의지하지 않는 것은 평범한 검입니다. 물론 평범한 검이 지닌 위력을 무시하는 사람은 이 검에 변을 당할 가능성이 높습니다.	
ITEM_20180327_000243	요르기스 바들레르	
ITEM_20180327_000244	적과 당신 사이에 이 검이 항상 있기를 기원합니다.	
ITEM_20180327_000245	코페론 소드	
ITEM_20180327_000246	슈페리어 코페론 소드	
ITEM_20180327_000247	사야	
ITEM_20180327_000248	 - 배쉬 스킬 레벨 {img green_up_arrow 16 16}10 증가	
ITEM_20180327_000249	이 무기를 유저가 소유하게 되면, 버그제재 대상이 되게 됩니다. 뭐니뭐니해도 이 무기는 존재하면 안되니까요.	
ITEM_20180327_000250	기준검	
ITEM_20180327_000251	(구)레플리카 미간티스 소드	
ITEM_20180327_000252	미간티스 장비를 따라 한 모작 장비입니다.	
ITEM_20180327_000253	(구)레플리카 페버디마스 소드	
ITEM_20180327_000254	페버디마스 장비를 따라 한 모작 장비입니다.	
ITEM_20180327_000255	판토 소드	
ITEM_20180327_000256	판토들이 사용하지만 직접 제작하면 더 나은 판토 소드를 만들 수 있습니다.	
ITEM_20180327_000257	플로나스 사브르	
ITEM_20180327_000258	어떤 사람들은 이 검에 식물이 동물에게 품은 감정이 서려있다고 합니다.	
ITEM_20180327_000259	골든 폴쳔	
ITEM_20180327_000260	황금이 행운의 상징인 때문인지 골든 폴쳔은 전투에서 행운을 선사하곤 합니다. 물론 적에게는 심한 피해가 되겠지요.	
ITEM_20180327_000261	스틸 폴쳔	
ITEM_20180327_000262	검법의 정밀함을 추구하는 검사라면 스틸 폴쳔이 좋은 선택일 수 있습니다.	
ITEM_20180327_000263	실버 폴쳔	
ITEM_20180327_000264	가벼우면서도 의외로 단단하여 검사의 용력을 담은 공격을 펼칠 수 있습니다.	
ITEM_20180327_000265	만드라픽	
ITEM_20180327_000266	마드라고라의 힘이 깃들어 착용자의 정신을 맑게 한다고 합니다.	
ITEM_20180327_000267	위저드 블레이드	
ITEM_20180327_000268	마법사가 검을 사용한다고 우습게 보면 안 됩니다. 특히 그 검이 위저드 블레이드라면 더욱 그렇습니다.	
ITEM_20180327_000269	케미니스 소드	
ITEM_20180327_000270	오래전 윈터스푼 가문의 알케미스트가 대장장이보다 나은 검을 만들 수 있다고 주장하고 내놓은 제조법에 기반한 검입니다.	
ITEM_20180327_000271	아우스타스	
ITEM_20180327_000272	비싼 가치를 하는 무기입니다. 다만 상인들은 당신이 이것을 오래 쓰기보다는 자주 사러 오기를 바랍니다.	
ITEM_20180327_000273	미스카스 사브르	
ITEM_20180327_000274	당신의 검법을 더 날렵하게 만드는 무기입니다.	
ITEM_20180327_000275	임페르니 소드	
ITEM_20180327_000276	 - 수리 비용 {img green_up_arrow 16 16}100% 증가	
ITEM_20180327_000277	검의 대가들도 초보티를 벗고 처음 이 검을 잡았을 때의 감격을 이야기하곤 합니다. 	
ITEM_20180327_000278	그리타스	
ITEM_20180327_000279	뛰어난 모험가들이 사용하던 검입니다. 역설적인 이유로 강한 몬스터들의 몸에 있는 경우가 많습니다. 이 검을 얻는 사람은 자기도 모르게 전주인의 복수를 하는 셈입니다.  	
ITEM_20180327_000280	스파타	
ITEM_20180327_000281	검날의 길이를 늘려 글라디우스의 부족한 점을 보완한 검입니다. 	
ITEM_20180327_000282	아라스의 폴쳔	
ITEM_20180327_000283	폴쳔의 성능을 체험할 기회를 드립니다.	
ITEM_20180327_000284	스미스 소드	
ITEM_20180327_000285	 - 공격 시 2% 확률로 600% 추가 대미지	
ITEM_20180327_000286	가끔 대장장이의 웅혼한 기상을 보여주기도 합니다.	
ITEM_20180327_000287	클라비스 소드	
ITEM_20180327_000288	이 검의 판매는 성능보다는 왕왕 판매술에 의해 이루어집니다.	
ITEM_20180327_000289	디오 소드	
ITEM_20180327_000290	성능에 비해서는 잘 팔리는 편입니다.	
ITEM_20180327_000291	트레시 소드	
ITEM_20180327_000292	가끔 대대로 가문에 전해지는 경우가 있습니다. 군에서 복무하던 당시 자비로 구입한 장비를 퇴역후 집으로 가져온 사람의 물건이 각 집안에 전해지는 경우입니다. 이것도 세 여신의 자비로써 이어진 것일까요?	
ITEM_20180327_000293	세스타스 소드	
ITEM_20180327_000294	마계의 작은 괴물들을 상대하는데 장점이 있습니다.	
ITEM_20180327_000295	드라트 소드	
ITEM_20180327_000296	몇몇 무기는 신수의 날을 거치면서 좋은 마법적 성질을 지니게 된 경우도 있습니다. 이 검이 그런 사례에 속합니다.	
ITEM_20180327_000297	아스턴 소드	
ITEM_20180327_000298	강도가 높은 물질을 상대로는 평범한 위력을 지니지만 경도가 높은 물질에는 강한 위력을 보입니다. 루클리스 사건 이후 태동한 사회적 흐름속에서 제조된 지역의 특색이 반영된 까닭입니다.	
ITEM_20180327_000299	테넷 소드	
ITEM_20180327_000300	초대 팔라딘 때부터 지금까지 많은 사람들이 테넷 성당의 수호에 힘썼습니다. 그 오랜 세월 축적된 경험이 현재의 적절한 위력과 다루기 쉬운 편의성을 함께 지니도록 만들었습니다.	
ITEM_20180327_000301	파트리스 소드	
ITEM_20180327_000302	신수의 날 이후 식물을 사용해 다른 식물을 견제하려는 시도가 대부분 실패했지만, 어떤 고사리를 이용하면 식물형 몬스터의 기운을 뺏을 수 있다는 점이 알려지고 무기에 적용되었습니다. 	
ITEM_20180327_000303	루카스 소드	
ITEM_20180327_000304	루카스 지역의 특이한 환경 아래 야수형 몬스터에 대항하는 장비가 발전하게 되었습니다. 루카스 지역처럼 신수의 날 이후 초목이 재해급의 성장까지 닿지 않은 지역은 드물고, 그러한 희귀성이 이 장비가 제조되는 바탕이 되었습니다.	
ITEM_20180327_000305	필리스 소드	
ITEM_20180327_000306	왕국의 성곽은 목재나 흙으로 축조된 것이 드뭅니다. 그러므로 성이 많은 지역에서는 성을 구성하는 석재나 광물이 몬스터로 변이하는 일이 가장 성가신 일이며, 따라서 그런 일이 벌어졌을 때 가장 효용성이 높은 무기가 필요합니다.	
ITEM_20180327_000307	에산치우 소드	
ITEM_20180327_000308	아가일라 플러리는 비문을 완성한 후 기념으로 한 가지 비법을 남기기로 마음 먹었습니다. 거의 잊혀지듯 그녀의 사후 수백년간 사용되지 않았던 제조법이 재조명된 것은 신수의 날 이후 입니다. 그 때에 이르러 플러리의 방법이 곤충들에게 좋은 위력을 지녔다는 점이 부각되었습니다.	
ITEM_20180327_000309	크래그 소드	
ITEM_20180327_000310	이 무기의 제조법의 창안자나 기원은 확실히 전하는 바가 없습니다. 과거의 이름 없는 실력자가 만들었다는 견해도 있지만, 대부분의 전문가들은 이것이 유명한 사람에 의해 만들어졌으나 어떤 사정으로 창안자의 이름이 숨겨졌다고 생각합니다.	
ITEM_20180327_000311	필그림 소드	
ITEM_20180327_000312	반드시 성직자만이 순례의 길에 나서지는 않습니다. 마법사이든 궁수든 혹은 어떤 직업의 사람이든 여신을 앙모하는 마음이 있다면 순례의 길에 서있는 동안은 성직자인 것입니다. 물론 그렇다고 하여도 본래 손에 익은 무기가 마족들에게 위협적이기까지 하다면 더 좋은 일입니다.	
ITEM_20180327_000313	이스토라 소드	
ITEM_20180327_000314	이스토라 지역은 역사의 어느 시기에서 학자들의 은퇴지로 부각되었습니다. 이 시기에 다양한 학문의 교류가 그 지역에 한정적으로 일어나면서 몇 가지 새로운 발견과 발명이 나타나는 성취가 있었습니다. 이스토라 소드는 그러한 성취의 결과물 가운데 하나입니다.	
ITEM_20180327_000315	아티 사이프	
ITEM_20180327_000316	비니 바들레르	
ITEM_20180327_000317	한 손으로 다루기 어려운 무기지만, 치명타 공격에 성공할 때를 생각하면 가벼운 마음이 듭니다.	
ITEM_20180327_000318	마기 콜리슈마르드	
ITEM_20180327_000319	손을 보호하는 호수구 부분이 단단합니다. 	
ITEM_20180327_000320	루마스 소드	
ITEM_20180327_000321	무기에 매번 독을 바르지 않아도 독성을 유지하게 하는 방법은 실제로는 꽤 여럿 있습니다. 다만 무엇도 마법부여만큼 효율적이지 않습니다.	
ITEM_20180327_000322	아티 피란기	
ITEM_20180327_000323	손잡이 뒤쪽의 둥그런 폼멜이 묵직한 무게추  역할을 합니다. 덕분에 검의 무게 균형이 잘 잡혀있어 비교적 오래 휘두를 수 있습니다.	
ITEM_20180327_000324	비니 쏜 커터	
ITEM_20180327_000325	크게 구부러진 초승달 검날이 베기에 위력적입니다. 기병의 전투와 목을 베어야 효율적으로 퇴치 가능한 몬스터에 적합합니다.	
ITEM_20180327_000326	듀로 데미온소드	
ITEM_20180327_000327	크게 구부러진 초승달 검날이 베기에 위력적입니다. 세상에는 이 정도의 만곡선에 잘 들어맞는 크기를 지닌 몬스터도 많기 때문입니다.	
ITEM_20180327_000328	비니 코페론 소드	
ITEM_20180327_000329	이 검을 고안한 사람은 성능보다는 모양에 더 많은 신경을 쓴 듯합니다.	
ITEM_20180327_000330	퓨테레 시미터	
ITEM_20180327_000331	구부러진 검날이 베기에 위력적입니다. 또한 소재가 단단하다고 합니다.	
ITEM_20180327_000332	마기 샴시르	
ITEM_20180327_000333	크게 구부러진 초승달 검날이 베기에 위력적입니다. 왕국밖의 부족사회에서는 쌍수검으로 사용하는 곳도 있다고 합니다.	
ITEM_20180327_000334	지원용 바들레르	
ITEM_20180327_000335	테브린 소드	
