QUEST_LV_0400_20180327_000037	그동안에 역병 감지석에 뭔가 반응이 있으면 좋을 텐데요.	유그리나스
QUEST_LV_0400_20180327_000038	오, 제대로 보존되어 있군요.{nl}어디보자..{nl}	유그리나스
QUEST_LV_0400_20180327_000039	음.. 뭔가 기운이 있는 것 같기는 한데..{nl}이것만으로는 확실하게 알 수 없겠어요..{nl}	유그리나스
QUEST_LV_0400_20180327_000040	노브리어의 역병과 관계있는 것인지도 애매하고요.{nl}이건 돌아가서 자세하게 알아봐야겠어요.	유그리나스
QUEST_LV_0400_20180327_000041	이제 역병 감지석에 뭔가 감지된 게 있는지 확인해 봐도 될 것 같습니다.{nl}노브리어 사거리에 설치해둔 역병 감지석을 가져와 주세요.	유그리나스
QUEST_LV_0400_20180327_000042	부디 뭔가 반응이 있으면 좋겠는데요..	유그리나스
QUEST_LV_0400_20180327_000043	역병 감지석에도 아무런 반응이 없다면 빈손으로 돌아가게 되겠죠.{nl}갑자기 역병에 걸린 환자들은 어쩐다..	유그리나스
QUEST_LV_0400_20180327_000044	네? {nl}불길한 기운이 느껴지는 존재가 피난로 쪽으로 가는 걸 봤다고요?	유그리나스
QUEST_LV_0400_20180327_000045	가져오신 역병 감지석에도 엄청난 기운이 느껴져요.{nl}역병의 기운과 비슷한데.. 조금 달라요.{nl}	유그리나스
QUEST_LV_0400_20180327_000046	훨씬 강하고 기분 나쁜 기운이군요.{nl}어쩌면 노브리어 사거리에서 보신 게 역병의 정체일 수도 있겠어요.{nl}	유그리나스
QUEST_LV_0400_20180327_000047	그러고 보니 예전에 역귀에 대해서 들은 적이 있네요.{nl}사람들에게 재앙과 불행을 가져오는 어두운 존재라고요.{nl}	유그리나스
QUEST_LV_0400_20180327_000048	혹시 그것의 정체가 역귀라면.. 위험할지도 몰라요.{nl}조심하시는 게 좋겠어요.	유그리나스
QUEST_LV_0400_20180327_000049	그래도 조심하세요.{nl}정말로 역귀라면 굉장히 위험할 수도 있으니까요.	유그리나스
QUEST_LV_0400_20180327_000050	어쩌면 역귀에게서 역병을 치료할 단서를 얻을 수 있을지도 모르겠네요.	유그리나스
QUEST_LV_0400_20180327_000051	정말로 역귀를 처치하신 건가요?{nl}	유그리나스
QUEST_LV_0400_20180327_000052	게다가 이건 역귀의 핵이군요.{nl}틀림없이 이게 역병의 원인일 거예요.{nl}	유그리나스
QUEST_LV_0400_20180327_000053	이걸 플레이그 닥터 마스터께 가져다드리면 분명 치료제를 만들 수 있을 겁니다.{nl}정말 고맙습니다.{nl}	유그리나스
QUEST_LV_0400_20180327_000054	마침 지원을 요청했던 사람도 도착했어요.{nl}시카스의 상태도 좋지 않으니 저는 서둘러서 돌아가 보겠습니다.{nl}	유그리나스
QUEST_LV_0400_20180327_000055	당신의 도움은 반드시 잊지 않고 전하도록 할게요.{nl}노브리어 역병에 고통받는 사람들을 구원한 은인이시니까요.	유그리나스
QUEST_LV_0400_20180327_000056	이곳은 위험한 역병이 발병한 곳입니다.{nl}위험하니 빨리 벗어나세요.	유그리나스
QUEST_LV_0400_20180327_000057	노브리어 역병에 고통받고 있는 사람들을 생각해서라도 반드시 단서를 찾아야 합니다.	유그리나스
QUEST_LV_0400_20180327_000058	큐폴 레냐	
QUEST_LV_0400_20180327_000059	저는 라이마 여신을 모시던 큐폴이에요.{nl}그녀의 뜻에 따라 이곳에서 때가 오길 기다리고 있죠.	큐폴 레냐
QUEST_LV_0400_20180327_000060	먼 옛날 여신과 마족이 남긴 서약은 단순한 약속 이상의 의미가 있죠.	큐폴 레냐
QUEST_LV_0400_20180327_000061	제 역할 중 하나는 이제 곧 끝이군요.	큐폴 레냐
QUEST_LV_0400_20180327_000062	라이마 여신의 말에 귀 기울이지 않은 것은 후회되지만 이대로 있을 수는 없죠.{nl}아직 세상이 완전히 끝난 건 아니니까요.{nl}	큐폴 레냐
QUEST_LV_0400_20180327_000063	그녀의 말대로 구원자가 이곳에 오고 서약을 얻은 것처럼 아직 해볼 수 있는 일들이 있을 거예요.{nl}아직 희망은 있다는 거겠죠.	큐폴 레냐
QUEST_LV_0400_20180327_000064	어서오세요.{nl}기다리고 있었습니다, 구원자님.{nl}저는 라이마 여신을 모시던 큐폴 레냐라고 합니다.	큐폴 레냐
QUEST_LV_0400_20180327_000065	{nl}천년보다도 훨씬 이전부터 라이마 여신은 당신이 이 곳에 오게 될 것을 예언하셨습니다.{nl}그리고 이 곳에서 당신께 전할 것이 있다고 하셨죠.	큐폴 레냐
QUEST_LV_0400_20180327_000066	{nl}그것은 아주 먼 옛날의 진실.. 여신과 마족의 이야기라고 합니다.{nl}저는 당신이 그 진실을 마주할 수 있도록 이 곳에서 오래도록 당신을 기다려 온 것입니다.	큐폴 레냐
QUEST_LV_0400_20180327_000067	{nl}구원자여, 그녀의 바람을 들어 이 곳에서 과거의 서약을 되찾고 먼 옛날의 진실을 확인하세요.{nl}세계를 위해서, 당신을 위해서, 그리고 사 년 전까지도 그녀를 믿지 못했던 어리석은 존재들을 위해서..	큐폴 레냐
QUEST_LV_0400_20180327_000068	라이마 여신은 저에게도 서약을 얻는 방법을 알려주지 않으셨습니다.{nl}구원자가 아닌 다른 존재에게 서약이 넘어가는 것을 염려하신 것이지요.	큐폴 레냐
QUEST_LV_0400_20180327_000069	{nl}라이마 여신은 서약을 얻을 수 있는 방법이 적힌 예언의 서라는 것을 만드셨습니다.{nl}그리고 예언의 서는 진정한 구원자만이 얻을 수 있도록 해 두셨죠.	큐폴 레냐
QUEST_LV_0400_20180327_000070	{nl}예언의 서를 얻기 위해선 진정한 구원자인지를 증명받아야 합니다.{nl}프라나시스테 길에 있는 세 개의 예언의 석탑에서 구원자임을 증명받으세요.	큐폴 레냐
QUEST_LV_0400_20180327_000071	{nl}진정한 구원자라면 그 뒤에 예언의 서를 얻을 수 있을 것입니다.	큐폴 레냐
QUEST_LV_0400_20180327_000072	모든 것은 구원자 스스로 하도록 되어 있어요.{nl}저는 그저 저에게 주어진 역할대로 당신에게 말을 전하고 기다릴 뿐이죠.	큐폴 레냐
QUEST_LV_0400_20180327_000073	예언의 서는 찾으셨나요?	큐폴 레냐
QUEST_LV_0400_20180327_000074	예언의 서는 라이마 여신의 힘으로 만들어졌습니다.{nl}그래서 운명의 힘으로만 내용을 볼 수 있답니다.{nl}	큐폴 레냐
QUEST_LV_0400_20180327_000075	리키마스 길에 있는 운명의 보주에 그녀의 힘이 담겨있습니다.{nl}운명의 보주로부터 힘을 받아 예언의 서를 읽고 따르도록 하세요.{nl}	큐폴 레냐
QUEST_LV_0400_20180327_000076	지금부터 제가 할 수 있는 일은 그저 당신이 서약을 얻어 돌아오는 것을 기다리는 일뿐입니다.{nl}모든 것은 예언의 서에 적혀 있으니, 저는 유데이안의 제단 쪽에서 기다리고 있겠습니다.	큐폴 레냐
QUEST_LV_0400_20180327_000077	얼마 전부터 마족이 유데이안 숲을 돌아다니고 있습니다.{nl}이 곳에 존재하는 서약을 노리는 것일 테지요.	큐폴 레냐
QUEST_LV_0400_20180327_000078	{nl}아마도 서약이 구원자에게 넘어가는 것을 원치 않을 겁니다.{nl}라이마 여신께서 대비를 해 두셨다고는 하지만 혹시 모르니..	큐폴 레냐
QUEST_LV_0400_20180327_000079	{nl}혹시라도 마족을 마주치게 된다면 그 자리에서 처단하는 것이 좋겠습니다.	큐폴 레냐
QUEST_LV_0400_20180327_000080	제 역할은 그저 당신에게 라이마 여신의 뜻을 전달하고 그 결과를 지켜보는 것입니다.{nl}모든 것은 당신에게 달려있어요.{nl}	큐폴 레냐
QUEST_LV_0400_20180327_000081	다만, 서약을 노리는 마족은 조심하십시오.	큐폴 레냐
QUEST_LV_0400_20180327_000082	여신의 서약, 마족의 서약 그리고 서약의 석판까지 모두 손에 넣으셨군요.	큐폴 레냐
QUEST_LV_0400_20180327_000083	이제 서약의 내용을 확인할 차례군요.{nl}유데이안의 제단에서 서약을 볼 수 있죠.{nl}	큐폴 레냐
QUEST_LV_0400_20180327_000084	유데이안의 제단에 서약의 석판을 올리고 여신의 서약과 마족의 서약을 띄우세요.{nl}그러면 서약의 내용을 읽을 수 있다고 전해 들었습니다.{nl}	큐폴 레냐
QUEST_LV_0400_20180327_000085	그게 무슨 내용일지, 구원자님께 어떤 의미가 있을지는 저도 모릅니다.{nl}하지만 라이마 여신이 예언을 통해 무언가를 보고 당신에게 전하고자 했으니 분명 중요한 일일 것입니다.	큐폴 레냐
QUEST_LV_0400_20180327_000086	서약은 천 년.. 아니 그보다도 훨씬 전에 여신과 마족이 맺은 약속입니다.{nl}당신이 이미 알고 있을 수도, 처음 듣는 놀라운 사실일 수도 있어요.{nl}	큐폴 레냐
QUEST_LV_0400_20180327_000087	어떤 내용이라도 당신에게 전해져야 할 이야기라는 것만은 확실하겠죠.{nl}라이마 여신이 이렇게까지 준비해둔 일이니까요.	큐폴 레냐
QUEST_LV_0400_20180327_000088	라이마 여신의 말에 더 귀 기울였더라면 뭔가 달라졌을까요?{nl}이미 늦은 일이지만요.	큐폴 레냐
QUEST_LV_0400_20180327_000089	서약의 내용은 확인하셨나요?{nl}	큐폴 레냐
QUEST_LV_0400_20180327_000090	서약이 당신에게 어떤 의미가 있을지는 모르겠어요.{nl}다만 이 또한 구원자가 알아야 할 일이겠죠.{nl}	큐폴 레냐
QUEST_LV_0400_20180327_000091	이제 앞으로 갈 길은 당신에게 달려있습니다.{nl}당신의 선택 하나하나가 세상을 구할 발걸음이 될 것입니다.{nl}	큐폴 레냐
QUEST_LV_0400_20180327_000092	구원자의 앞길에 축복을..	큐폴 레냐
QUEST_LV_0400_20180327_000093	케도라 상단원 알타	
QUEST_LV_0400_20180327_000094	걱정이 돼서 와 봤지만 혼자서는 저 안으로 들어갈 엄두가 안나는구먼.{nl}그러니 이렇게 자네에게 부탁하는 걸세.	케도라 상단원 알타
QUEST_LV_0400_20180327_000095	안에 뭐가 있을 지 어떻게 알고 들어가겠나.{nl}뻔히 저렇게 몬스터들이 있기도 하고..	케도라 상단원 알타
QUEST_LV_0400_20180327_000096	피난민들 사이에서 알렘빅 전설이라는 것이 돌고 있더라고.{nl}그 실체를 확인하고 싶었지.	케도라 상단원 알타
QUEST_LV_0400_20180327_000097	{nl}상단에서 찾는 물건이 있을지도 모르고..{nl}자네도 이 동굴을 탐험할 거였으면 겸사겸사 기고 용병단을 찾아주면 서로 좋은 일 아닌가.	케도라 상단원 알타
QUEST_LV_0400_20180327_000098	{nl}대신 이 책을 주겠네.{nl}아무 것도 모르고 들어가는 것 보다는 조금이나마 도움이 될테니 말이야.	케도라 상단원 알타
QUEST_LV_0400_20180327_000099	사제 린타스	
QUEST_LV_0400_20180327_000100	사제 린타스가 기념비의 내용을 수정 중이다.{nl}꽤 작업이 길어지고 있다.	사제 린타스
QUEST_LV_0400_20180327_000101	덕분에 기념비를 수정했습니다.{nl}사제 키다스와 브루나스의 진행 상황을 알아봐야겠습니다.	사제 린타스
QUEST_LV_0400_20180327_000102	우그니스	
QUEST_LV_0400_20180327_000103	도움을 받아도 플레세트는 못 찾았어요.{nl}일단 여기 일을 좀 정리해서 스승님께 돌아갈 겁니다.	우그니스
QUEST_LV_0400_20180327_000104	아퀼라스	
QUEST_LV_0400_20180327_000105	궁술을 배우려고 여기까지 따라왔건만 알려주는 건 별거 없고 화살을 찾으라니..{nl}화살 찾으러 다닌다는 사실만 알았어도 이런 고생길에 나서진 않았을 거야.. {nl}	아퀼라스
QUEST_LV_0400_20180327_000106	리디아 샤펜도 그렇지. {nl}플레세트인지 뭔지로 지부리나스를 죽였으면 화살을 수거해 가야지 그냥 두고가?	아퀼라스
QUEST_LV_0400_20180327_000107	{nl}전설적인 사람이라고 추앙 받으면 뭐해.{nl}자기 물건도 소중히 안 다루는걸.	아퀼라스
QUEST_LV_0400_20180327_000108	{nl}스승님도 참 이해 안돼.{nl}플레세트인지 뭔지를 찾으면 용서를 구할 수는 있는 거야?	아퀼라스
QUEST_LV_0400_20180327_000109	{nl}백 번 양보해도.. 찾으려는 화살은 안 찾고 식생이나 보고하라는 건 정말 이해가 안돼.{nl}으… 하기 싫어.	아퀼라스
QUEST_LV_0400_20180327_000110	도와준다면야 나야 좋지.{nl}일단 포피 고사리와 아일리 풀, 프리아 꽃잎을 모아줘.	아퀼라스
QUEST_LV_0400_20180327_000111	{nl}이게 전설의 화살이랑 무슨 상관이냐고?{nl}그건 나도 정말 궁금해.	아퀼라스
QUEST_LV_0400_20180327_000112	플레세트인지 뭔지 참 내..	아퀼라스
QUEST_LV_0400_20180327_000113	메켄	
QUEST_LV_0400_20180327_000114	아퀼라스가 보고하러 온 줄 알았는데…{nl}이곳은 몬스터들 뿐만 아니라 마족들도 돌아다녀서 위험한 곳입니다.	메켄
QUEST_LV_0400_20180327_000115	{nl}별 일이 없다면 어서 떠나시는 것이..	메켄
QUEST_LV_0400_20180327_000116	{nl}아..?{nl}오, 계시자님이시군요.	메켄
QUEST_LV_0400_20180327_000117	{nl}저와 제자들이 여기서 무엇을 하고 있는지 궁금하신 듯 합니다.{nl}아퀼라스에게서 혹시 들으신 것이 있으신지..	메켄
QUEST_LV_0400_20180327_000118	{nl}아, 전 별의 탑 단원이자 별의 탑 전 단장의 친동생입니다.{nl}이그나스가 별의 탑을 장악하는 과정에서 실수를 저지르고 말았지요.	메켄
QUEST_LV_0400_20180327_000119	{nl}그리고 제 실수를 놓치지 않은 이그나스는 별의 탑을 장악하게 되었습니다.{nl}당연히 별의 탑 단원들은 저를 좋지 않게 보게 됐습니다.	메켄
QUEST_LV_0400_20180327_000120	{nl}고의가 아니었음을 이야기 해도 단원들은 들어주지 않았고 모두 제게 등을 돌렸습니다.	메켄
QUEST_LV_0400_20180327_000121	{nl}제 실수를 만회할 수 있는 방법을 찾다가.. {nl}리디아 샤펜의 전승 중 하나인 플레세트를 찾기로 결심했습니다.	메켄
QUEST_LV_0400_20180327_000122	{nl}플레세트를 찾아 가면 단원들도 제 이야기를 들어줄 것이니까요.{nl}여러 가지 조사 끝에.. 지부리나스 숲에 플레세트가 있을 가능성이 높다고 판단했습니다.	메켄
QUEST_LV_0400_20180327_000123	{nl}그래서 제자들을 데리고 플레세트를 찾고 있지만 별다른 진척이 없군요.	메켄
QUEST_LV_0400_20180327_000124	모아왔구나.{nl}고마워.	아퀼라스
QUEST_LV_0400_20180327_000125	{nl}이런 일을 시키신 스승님은 캠프에 계시니깐 이런 걸 찾는 이유가 궁금하면 가 봐.	아퀼라스
QUEST_LV_0400_20180327_000126	{nl}그럼 나는 별 특이할 것이 없어 보이는 것들을 들여다 보면서 특이한 점을 찾아봐야겠다.	아퀼라스
QUEST_LV_0400_20180327_000127	음.. 매우 감사 드립니다만, 이곳은 마족들이 돌아다니고 있어 위험합니다. {nl}직접 찾기보단 제 제자들의 수색 상황을 알아봐주셨으면 합니다.	메켄
QUEST_LV_0400_20180327_000128	{nl}우그니스는 빌카스의 서식지에서, 제노나스는 카이넨 나루터에 있습니다.	메켄
QUEST_LV_0400_20180327_000129	으앗 깜짝이야, 누구십니까?	우그니스
QUEST_LV_0400_20180327_000130	{nl}수색 상황이요?{nl}저는 지금 수색은 커녕 근처에 가는 것조차 무섭다구요.	우그니스
QUEST_LV_0400_20180327_000131	{nl}저기가 바로 빌카스들의 주요 서식지인데, 어떻게 혼자 가요.{nl}빌카스의 털이라도 바를 수 있다면 모를까..	우그니스
QUEST_LV_0400_20180327_000132	서식지 근처에서 빌카스를 잡으면 오히려 우리가 위험해질 수 있죠.{nl}키르바 공터에도 이곳 못지 않게 빌카스가 많이 있어요.	우그니스
QUEST_LV_0400_20180327_000133	{nl}그곳에서 빌카스의 털을 모으도록 하죠.	우그니스
QUEST_LV_0400_20180327_000134	키르바 공터에서 빌카스가 많으니 털을 모으는데 좀 수월할 겁니다.	우그니스
QUEST_LV_0400_20180327_000135	이 정도 양이면 몬스터들이 천적도 동료라고 생각할 거에요.	우그니스
QUEST_LV_0400_20180327_000136	이제 빌카스의 털을 이용해서 녀석들의 굴을 수색해보려고 해요.{nl}서식지가 꽤 넓어서 수색하는데 조금 벅차기는 하지만..	우그니스
QUEST_LV_0400_20180327_000137	제 일을 돕겠다고 하시면 거절할 이유는 없죠.{nl}가시죠.	우그니스
QUEST_LV_0400_20180327_000138	제가 확인한 곳에는 플레세트는 없어요.{nl}찾으신 거라도 있나요?	우그니스
QUEST_LV_0400_20180327_000139	{nl}아 네..{nl}없었군요..	우그니스
QUEST_LV_0400_20180327_000140	결국 제 수색 상황은 제자리 걸음이네요.{nl}스승님이 당신을 통해서 저희들의 수색 상황을 알고 싶다고 하셨죠?	우그니스
QUEST_LV_0400_20180327_000141	{nl}저 말고도 스승님은 2명의 제자를 더 두셨어요.{nl}한 명은 아퀼라스 다른 한 명은 제노나스에요.	우그니스
QUEST_LV_0400_20180327_000142	{nl}아퀼라스는 파마르 숲으로 향하는 길에 있고 제노나스는 카이넨 나루터에 있어요.{nl}아퀼라스는 이미 만나셨다고 하니.. 제노나스에게 가보세요.	우그니스
QUEST_LV_0400_20180327_000143	조금 마무리하고 스승님께 돌아갈 겁니다.	우그니스
QUEST_LV_0400_20180327_000144	제노나스	
QUEST_LV_0400_20180327_000145	정말로 감사합니다. {nl}당신이 아니었다면 전 롬펠누카들에게 당했을 거예요.	제노나스
QUEST_LV_0400_20180327_000146	네 맞아요.{nl}플레세트를 찾고 있었어요.	제노나스
QUEST_LV_0400_20180327_000147	{nl}그런데  이런 식으로 찾는다고 찾아질 물건이었으면 누군가 벌써 가져갔겠죠.{nl}정말 아무 소용이 없는 일이에요.	제노나스
QUEST_LV_0400_20180327_000148	{nl}심지어 마족이 있어 목숨까지 위험하다고요.{nl}스승님의 이번 지시는 이해가 안돼요.	제노나스
QUEST_LV_0400_20180327_000149	{nl}따지러 가야겠어요.	제노나스
QUEST_LV_0400_20180327_000150	어디에 있는지도 모르는 화살을 찾으라고 하니 다들 힘들었을 겁니다.{nl}더구나 마족이 이렇게 돌아다니는 곳에서..	메켄
QUEST_LV_0400_20180327_000151	{nl}모두 제가 부족한 탓입니다.	메켄
QUEST_LV_0400_20180327_000152	플레세트는 현재 플레처 마스터의 선조가 만들어 리디아 샤펜에게 주었습니다.{nl}저라고 플레처 마스터에게 말 해볼 생각을 안 해 봤겠습니까?	메켄
QUEST_LV_0400_20180327_000153	{nl}하지만..플레처 마스터나.. 별의 탑 단원들은 절 배신자라 생각해 도와주지 않을 겁니다.{nl}그래서 기대도 하지 않고 있어요..	메켄
QUEST_LV_0400_20180327_000154	그렇게 나서 주시겠다면 감사한 일입니다만..{nl}청해봐도 소용없을 겁니다.	메켄
QUEST_LV_0400_20180327_000155	{nl}그래도 너무 실망하지 마십시오.{nl}플레처 마스터는 여신의 옛뜰에 있습니다.	메켄
QUEST_LV_0400_20180327_000156	플레처 마스터	
QUEST_LV_0400_20180327_000157	메켄이 플레세트를 찾도록 도와달라고 하셨소?{nl}그 자가 어떤 자인지 알고 내게 부탁하고 있는 거요?	플레처 마스터
QUEST_LV_0400_20180327_000158	{nl}그 자가 플레세트를 찾고 내게 돌려준다면 조금이라도 도와줄 의향이 있소. {nl}하지만 플레세트를 찾으면 분명 속내를 드러내 그것을 차지할 것이오.	플레처 마스터
QUEST_LV_0400_20180327_000159	그렇게까지 하겠다면 당신을 믿어 보겠소.	플레쳐 마스터
QUEST_LV_0400_20180327_000160	{nl}여기 플레세트를 탐지할 수 있는 장치의 제작서요.{nl}이걸 가지고 메켄에게 가시오.	플레쳐 마스터
QUEST_LV_0400_20180327_000161	여신의 옛뜰입니다.{nl}먼 길이 되실 겁니다..	메켄
QUEST_LV_0400_20180327_000162	플레세트를 탐지 할 수 장치를 만드는 방법이 적힌 제작서를 줬단 말입니까?	메켄
QUEST_LV_0400_20180327_000163	{nl}어떻게 그가 저를 도울 생각을 하게 된 거죠?	메켄
QUEST_LV_0400_20180327_000164	{nl}아.. 	메켄
QUEST_LV_0400_20180327_000165	{nl}그렇군요.{nl}제가 플레세트를 내주지 않을 땐 제 목을 치겠다는 말을 듣고서야 돕겠다는 거군요.	메켄
QUEST_LV_0400_20180327_000166	{nl}제 목을 쳐야 하는 상황은 없을 겁니다.{nl}그럼 저는 이 제작서를 좀 읽어보겠습니다.	메켄
QUEST_LV_0400_20180327_000167	메켄은 별의 탑 단장이자 자신의 친형을 단장 자리에서 끌어내리는데 일등 공신을 한 인물이오.	플레쳐 마스터
QUEST_LV_0400_20180327_000168	{nl}그런 인간을 어찌 믿겠소.	플레쳐 마스터
QUEST_LV_0400_20180327_000169	플레세트는 여신의 신성력으로 만들어진 물건이라는군요.{nl}강력한 마족의 마력에 반응하니 마족의 마력이 필요하다고 제작서에 나와있습니다.	메켄
QUEST_LV_0400_20180327_000170	제자들에게 마족의 마력을 구해오라고 지시를 했지만 잘해낼지 걱정입니다.	메켄
QUEST_LV_0400_20180327_000171	꽤 많이 모아 주셨네요.{nl}그럼 이제 필요한 것은..	메켄
QUEST_LV_0400_20180327_000172	제작서에는 마족의 마력을 제어할 수 있는 빌카스의 정수가 필요하다고 적혀있습니다.	메켄
QUEST_LV_0400_20180327_000173	제자들은 각기 다른 장소로 가 빌카스의 정수를 모으고 있습니다.{nl}당신은 키르바 공터에서 빌카스의 정수를 모으면 됩니다.	메켄
QUEST_LV_0400_20180327_000174	키르바 공터에서 빌카스의 정수를 모아주시면 됩니다.	메켄
